Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,14.85284,136.80458,644.28381,-31.83406,95.24842,634.48712,-23.67721,66.08531,630.15741,7.90404,27.98374,618.18616,70.27286,102.13448,622.51544,71.16353,61.31886,587.83313,37.4222,42.47876,554.84583
2,0.008,15.11286,135.84398,644.06952,-31.16757,94.65005,635.36066,-21.87946,65.48459,631.26105,8.32326,28.10564,618.62524,70.51929,102.31115,622.63422,70.65443,61.03714,588.65076,37.34822,41.85821,555.6496
3,0.017,15.42306,136.1338,644.25818,-29.76915,96.64783,636.0697,-22.13818,65.09713,632.05035,8.49375,28.11196,618.76984,70.92792,101.91434,623.00226,73.04573,59.83916,589.05176,37.53395,41.49427,555.9458
4,0.025,15.61735,136.08313,644.32056,-29.76915,96.64783,636.0697,-22.13818,65.09713,632.05035,9.20383,28.39583,619.07263,71.25703,102.10672,622.85406,73.04573,59.83916,589.05176,37.99855,41.61348,556.41919
5,0.033,16.56981,135.01694,643.9585,-28.95083,96.73909,636.55975,-21.87946,65.48459,631.26105,9.37847,28.56318,619.29688,71.25703,102.10672,622.85406,73.13309,60.02739,588.89056,38.7332,41.09606,556.70581
6,0.042,17.20166,134.89117,643.06952,-28.82476,96.02324,637.33038,-20.72947,65.09764,631.21484,9.92141,28.27826,619.48199,71.52617,101.48937,622.86115,73.13309,60.02739,588.89056,38.80621,41.24533,556.45587
7,0.05,17.41097,134.10367,643.04852,-27.89473,94.89902,637.68463,-19.41846,65.14765,631.85382,10.25519,28.40451,619.44446,71.77399,101.54659,622.65442,73.13309,60.02739,588.89056,38.60983,41.5988,556.34088
8,0.058,18.18341,134.06604,643.16351,-27.89473,94.89902,637.68463,-19.03642,64.10564,633.02362,10.57596,28.17738,619.54968,71.84978,101.5172,622.83331,73.13309,60.02739,588.89056,39.16706,40.69697,556.34308
9,0.067,18.18341,134.06604,643.16351,-27.89473,94.89902,637.68463,-19.03642,64.10564,633.02362,11.16619,28.04828,619.60468,74.58311,102.37093,623.94464,73.25248,60.117,588.69305,39.71878,40.67665,556.6582
10,0.075,18.18341,134.06604,643.16351,-27.89473,94.89902,637.68463,-19.03642,64.10564,633.02362,11.43857,27.96416,619.87329,74.58311,102.37093,623.94464,73.89775,60.94174,588.29584,40.23374,41.4911,556.3233
11,0.083,18.36706,134.02472,643.21716,-27.89473,94.89902,637.68463,-19.03642,64.10564,633.02362,11.53947,28.45273,619.83954,74.6027,102.76262,623.89624,73.7089,59.88352,589.14905,40.06573,41.06895,556.98907
12,0.092,18.36706,134.02472,643.21716,-27.89473,94.89902,637.68463,-19.03642,64.10564,633.02362,11.52795,28.12822,620.02521,74.52406,102.6661,624.09802,73.7598,60.10797,589.04584,40.06573,41.06895,556.98907
13,0.1,18.18341,134.06604,643.16351,-26.73023,94.87355,638.15906,-19.03642,64.10564,633.02362,11.53947,28.45273,619.83954,74.29878,102.67001,624.28076,73.7598,60.10797,589.04584,40.06573,41.06895,556.98907
14,0.108,18.18341,134.06604,643.16351,-27.89473,94.89902,637.68463,-19.03642,64.10564,633.02362,11.60009,28.42382,619.60254,74.29878,102.67001,624.28076,73.7089,59.88352,589.14905,40.06573,41.06895,556.98907
15,0.117,17.86871,134.98424,643.06097,-28.21533,95.33247,635.87549,-19.41846,65.14765,631.85382,11.02613,28.33792,619.04425,72.95211,102.84769,623.69769,73.7598,60.10797,589.04584,40.13346,42.67572,556.12933
