Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,-44.31144,291.52121,949.3194,-78.48908,259.17261,970.44482,-76.37531,207.43315,984.40723,-79.10278,171.82245,997.69287,5.89157,201.63161,968.26569,8.70577,160.27742,951.52649,15.80151,116.43315,942.73767
2,0.008,-44.44111,291.35608,949.71185,-78.5519,258.88019,970.56171,-75.54191,206.81683,984.17072,-78.45441,170.67039,996.42114,5.89157,201.63161,968.26569,8.70577,160.27742,951.52649,15.80151,116.43315,942.73767
3,0.017,-44.31826,290.94492,949.30774,-78.48908,259.17261,970.44482,-75.55875,206.60829,983.78418,-78.45441,170.67039,996.42114,5.89157,201.63161,968.26569,9.03576,160.13974,951.45209,15.95582,115.96865,942.37842
4,0.025,-44.53181,291.57648,949.36792,-78.1886,259.44781,970.25665,-75.54191,206.81683,984.17072,-78.32736,171.19919,997.45972,5.89157,201.63161,968.26569,9.03576,160.13974,951.45209,15.95582,115.96865,942.37842
5,0.033,-44.57526,291.92596,949.16461,-78.3474,258.84442,970.43622,-76.24986,206.94659,983.84473,-78.17712,170.19612,996.72357,5.85288,201.37871,967.90698,8.9261,160.17303,951.22809,15.95582,115.96865,942.37842
6,0.042,-44.34365,291.37564,949.2533,-77.94383,259.3468,970.52893,-75.55875,206.60829,983.78418,-77.95329,170.18222,996.6308,5.85288,201.37871,967.90698,8.7613,159.87709,951.30316,15.95582,115.96865,942.37842
7,0.05,-44.01836,291.647,948.80328,-77.94383,259.3468,970.52893,-75.55875,206.60829,983.78418,-78.33936,169.44595,996.35437,5.85288,201.37871,967.90698,9.03441,159.77118,951.008,16.22378,115.48733,942.08899
8,0.058,-44.17279,291.5253,948.76764,-77.94383,259.3468,970.52893,-76.47763,207.04114,983.64795,-78.47424,169.33614,996.25519,5.8664,201.17915,967.71436,8.83902,159.06322,950.83612,16.51339,114.9556,942.30035
9,0.067,-44.3091,291.04614,948.46906,-77.94383,259.3468,970.52893,-75.56384,206.48373,983.38312,-78.41328,168.95097,995.98865,5.63589,201.26231,967.51563,8.83902,159.06322,950.83612,16.50466,114.96355,942.04321
10,0.075,-44.16468,291.44534,948.19226,-77.36649,258.04712,970.07373,-75.34766,206.55493,983.23889,-78.16817,168.82687,996.04297,5.63589,201.26231,967.51563,9.096,159.02016,950.71844,16.49589,114.97188,941.78601
11,0.083,-43.88404,290.88107,948.24371,-77.94528,257.04718,969.40845,-76.23907,206.84424,983.39203,-77.80013,169.00629,995.98029,5.86515,201.13852,967.38947,9.36584,158.9214,950.69745,16.20625,115.50356,941.57471
12,0.092,-44.07216,290.97293,948.37244,-77.53666,259.23538,970.46326,-75.34766,206.55493,983.23889,-78.16817,168.82687,996.04297,5.86515,201.13852,967.38947,9.47465,158.8712,950.52417,16.18049,115.38425,941.42438
13,0.1,-43.79589,290.77426,947.94714,-77.36649,258.04712,970.07373,-75.50483,206.41515,983.27802,-78.21566,168.79848,995.79382,5.86515,201.13852,967.38947,9.47465,158.8712,950.52417,16.4018,114.93879,941.39813
14,0.108,-43.7817,290.87201,948.20282,-77.36649,258.04712,970.07373,-75.50483,206.41515,983.27802,-78.67844,168.61026,995.93866,5.92948,200.83517,967.27069,9.47465,158.8712,950.52417,16.31278,115.28001,941.24811
15,0.117,-43.6542,290.53613,947.95703,-76.76879,258.53656,969.76294,-75.50483,206.41515,983.27802,-78.50916,168.58215,995.56793,5.92948,200.83517,967.27069,9.38828,158.43872,950.04346,16.54699,115.32192,940.82214
16,0.125,-43.50783,290.61328,947.88397,-77.36649,258.04712,970.07373,-76.03933,206.31233,982.83221,-78.04636,168.77036,995.42303,6.08844,200.68597,967.08508,9.38828,158.43872,950.04346,16.54699,115.32192,940.82214
