Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,319.4169,218.7831,998.61603,342.50171,171.85785,959.26355,382.56064,147.80095,931.70667,432.53015,132.5312,924.61584,422.90637,206.00945,991.84595,480.1745,205.41559,965.73535,523.47021,204.29384,937.53107
2,0.008,319.2673,218.6032,998.64679,342.43979,171.70105,959.07861,382.56064,147.80095,931.70667,431.82535,132.75916,924.84467,422.65506,206.3044,991.87653,480.21054,205.49182,965.65808,523.18591,204.41599,937.62018
3,0.017,319.2673,218.6032,998.64679,342.50171,171.85785,959.26355,382.49927,147.99945,931.91156,432.53015,132.5312,924.61584,422.52408,206.37167,991.77325,480.21054,205.49182,965.65808,523.18591,204.41599,937.62018
4,0.025,319.41992,218.68867,998.5307,342.50171,171.85785,959.26355,382.56064,147.80095,931.70667,432.53015,132.5312,924.61584,422.65506,206.3044,991.87653,479.98276,205.12,965.4187,523.18591,204.41599,937.62018
5,0.033,319.4169,218.7831,998.61603,342.43979,171.70105,959.07861,382.49927,147.99945,931.91156,432.53015,132.5312,924.61584,422.65506,206.3044,991.87653,480.21054,205.49182,965.65808,523.18591,204.41599,937.62018
6,0.042,319.4169,218.7831,998.61603,342.50171,171.85785,959.26355,382.43802,148.19771,932.11664,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,480.32605,205.67961,965.62,523.4693,204.33496,937.74115
7,0.05,319.4169,218.7831,998.61603,342.50171,171.85785,959.26355,382.43802,148.19771,932.11664,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,480.23956,205.44185,965.84399,523.28735,204.39076,938.19873
8,0.058,319.47134,219.10274,998.60522,342.39313,172.07973,959.13702,382.43802,148.19771,932.11664,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,480.17093,205.77681,965.83081,523.31873,204.89763,938.30621
9,0.067,319.53781,218.85529,998.50049,342.69086,172.31134,959.19476,382.43802,148.19771,932.11664,431.65121,132.87895,925.44708,422.52408,206.37167,991.77325,480.21231,205.72253,966.15393,523.38953,205.10184,938.91345
10,0.075,319.5033,219.15071,998.54297,342.69086,172.31134,959.19476,382.43802,148.19771,932.11664,430.50119,132.71631,927.0246,422.65506,206.3044,991.87653,480.42035,205.51447,966.4516,523.85193,205.21126,939.41876
11,0.083,319.5033,219.15071,998.54297,342.53934,173.01219,959.07159,382.64255,148.22859,932.30426,430.50119,132.71631,927.0246,422.52408,206.37167,991.77325,480.47839,205.52565,966.62109,523.80634,205.4362,939.71277
12,0.092,319.5033,219.15071,998.54297,342.69086,172.31134,959.19476,382.39877,148.50887,931.83624,431.65121,132.87895,925.44708,422.52408,206.37167,991.77325,480.20428,205.76097,966.45538,523.74884,205.59303,939.74951
13,0.1,319.5033,219.15071,998.54297,342.69086,172.31134,959.19476,382.46225,149.14339,931.28064,432.03418,132.9313,924.9212,422.65506,206.3044,991.87653,480.45703,205.41092,966.54449,523.87781,205.45494,939.63727
14,0.108,319.5033,219.15071,998.54297,342.53934,173.01219,959.07159,382.27783,148.70932,931.51044,432.73901,132.70341,924.69238,422.62494,206.414,991.94269,480.14621,205.74982,966.28583,523.69196,205.38571,939.66949
15,0.117,319.5033,219.15071,998.54297,342.28214,173.72647,958.84753,382.43802,148.19771,932.11664,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,480.14621,205.74982,966.28583,523.62524,205.04816,939.08417
16,0.125,319.5033,219.15071,998.54297,342.53934,173.01219,959.07159,382.64255,148.22859,932.30426,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,480.14621,205.74982,966.28583,523.23486,205.19774,938.85443
17,0.133,319.5033,219.15071,998.54297,342.53934,173.01219,959.07159,382.64255,148.22859,932.30426,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,479.88287,206.04138,965.81317,523.31873,204.89763,938.30621
18,0.142,319.12704,219.49312,998.47467,342.28214,173.72647,958.84753,382.43802,148.19771,932.11664,432.73901,132.70341,924.69238,422.65506,206.3044,991.87653,479.9346,205.92879,965.75073,523.10986,205.11078,938.25134
19,0.15,319.12704,219.49312,998.47467,342.28214,173.72647,958.84753,382.43802,148.19771,932.11664,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,480.25735,206.01454,965.60675,523.10986,205.11078,938.25134
20,0.158,319.12704,219.49312,998.47467,342.28214,173.72647,958.84753,382.31714,148.39806,931.79089,432.73901,132.70341,924.69238,422.52408,206.37167,991.77325,479.63818,206.25017,965.75208,523.10986,205.11078,938.25134
21,0.167,319.02649,219.4043,998.19141,342.28214,173.72647,958.84753,382.31714,148.39806,931.79089,432.07462,133.15172,924.37262,422.46677,206.36694,991.6532,479.6886,206.41168,965.60529,523.10986,205.11078,938.25134
22,0.175,318.77988,219.68507,998.22375,341.93674,173.65765,958.4325,382.46225,149.14339,931.28064,432.07462,133.15172,924.37262,422.46677,206.36694,991.6532,479.6886,206.41168,965.60529,523.03894,205.27309,938.01587
23,0.183,318.61914,219.39249,997.81451,341.93674,173.65765,958.4325,382.50168,148.83202,931.56116,431.92535,133.13921,924.11694,422.46677,206.36694,991.6532,479.6886,206.41168,965.60529,522.95099,205.25743,938.37628
24,0.192,318.44174,219.79691,997.87854,341.93674,173.65765,958.4325,382.46225,149.14339,931.28064,432.79865,132.86295,924.51331,422.46677,206.36694,991.6532,479.6886,206.41168,965.60529,522.93146,205.46925,938.56482
25,0.2,318.27341,219.71413,997.83179,341.93674,173.65765,958.4325,382.52344,148.94513,931.0755,431.77161,133.3701,924.44507,422.46677,206.36694,991.6532,479.57205,206.27747,965.88403,522.79254,205.53847,938.84265
26,0.208,318.22195,219.8611,997.87408,342.08829,172.95671,958.55579,382.52344,148.94513,931.0755,432.11417,133.2536,924.65247,422.46677,206.36694,991.6532,479.30811,206.18758,965.97589,522.70795,206.05893,939.18506
27,0.217,318.08591,219.99641,997.76343,341.93674,173.65765,958.4325,382.52344,148.94513,931.0755,431.92535,133.13921,924.11694,422.46677,206.36694,991.6532,479.31281,206.26312,966.18695,522.68176,205.93239,939.42389
28,0.225,318.09985,220.31256,997.69672,341.54514,173.7843,958.60284,382.52344,148.94513,931.0755,431.92535,133.13921,924.11694,422.46677,206.36694,991.6532,479.31281,206.26312,966.18695,522.84991,205.9102,939.64441
29,0.233,318.1012,220.51453,997.81323,341.54514,173.7843,958.60284,382.46225,149.14339,931.28064,431.92535,133.13921,924.11694,422.32678,206.59355,991.62817,479.15192,206.03514,966.26764,523.05731,205.8793,939.79578
30,0.242,318.20789,220.39851,998.04797,341.54514,173.7843,958.60284,382.46225,149.14339,931.28064,432.58975,132.69072,924.43677,422.32678,206.59355,991.62817,479.31281,206.26312,966.18695,522.84991,205.9102,939.64441
31,0.25,318.20789,220.39851,998.04797,341.80707,173.95976,958.70337,382.46225,149.14339,931.28064,431.01886,133.28539,924.74585,422.32678,206.59355,991.62817,479.31281,206.26312,966.18695,522.69745,205.57773,939.24194
