Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,310.99805,279.86618,869.92908,309.16968,230.06287,855.03674,308.32126,207.3134,828.20654,327.20892,191.03514,797.67944,330.43771,273.3027,782.6225,319.98718,262.89584,737.09088,292.93179,258.60025,701.39905
2,0.008,311.16876,281.01596,869.55487,309.79611,230.45544,855.09369,309.39203,207.80719,828.41241,330.84235,193.20154,797.34326,332.40421,274.36157,783.38336,325.7291,265.12384,736.95825,300.59326,258.88455,700.87579
3,0.017,311.33463,281.06491,869.45898,311.26074,230.87344,855.39893,312.72296,208.27882,829.21942,334.0015,194.76108,798.16919,334.36371,274.94974,784.55853,330.46426,265.34589,738.52698,307.15146,257.25095,699.95569
4,0.025,311.27115,281.33075,869.14789,312.21817,231.07715,855.38678,315.28598,208.91325,828.8382,337.04749,195.73508,798.09546,335.0473,275.42947,785.80731,335.89172,265.54431,739.79456,314.21957,256.91098,699.69971
5,0.033,311.38062,281.24991,868.99048,313.77652,231.95195,855.88837,317.06546,208.20689,828.84601,338.98209,196.16862,797.73395,335.27664,276.10556,786.34991,338.52887,265.10852,740.80902,320.04715,256.57529,699.79022
6,0.042,311.90335,281.15359,869.32257,315.04764,231.87103,855.32904,318.94305,207.29961,829.25299,339.50534,196.08717,797.74542,336.10641,275.94125,787.06311,342.32922,264.85226,741.67169,324.5929,257.26559,699.98199
7,0.05,312.40915,280.95038,869.35486,316.57819,231.86955,856.1203,320.38159,204.56992,828.86646,338.94186,194.59361,796.8396,335.84003,275.35782,787.40125,343.4769,264.11047,742.80121,328.49307,256.16904,699.83209
8,0.058,313.08633,280.02676,869.54901,316.85645,228.68018,856.46899,319.3038,203.37085,829.54633,338.43155,192.07166,797.00677,336.3147,273.91153,788.02759,343.25116,263.43866,743.00714,328.47644,255.49573,699.83148
9,0.067,314.27353,279.24426,870.03607,316.36862,226.98984,857.88641,317.92294,202.12755,829.85687,335.28644,189.63768,796.31458,336.73254,271.19705,787.75671,342.21887,262.52106,742.67609,327.57922,254.24573,699.77911
10,0.075,315.80411,276.78394,870.64001,317.21701,226.48042,858.10059,316.07684,200.89409,829.28119,331.80948,188.17917,795.48193,337.4812,269.13602,787.36078,341.30853,261.12726,742.04681,324.31537,253.13896,699.60907
