Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,254.78885,364.02914,1104.68774,214.72424,331.43097,1134.63721,227.386,302.2139,1175.29309,233.2478,264.88617,1206.68701,299.22592,265.15262,1137.17517,291.99228,207.05315,1132.38281,279.43051,154.38342,1114.95154
2,0.008,254.78885,364.02914,1104.68774,214.72424,331.43097,1134.63721,227.386,302.2139,1175.29309,233.2478,264.88617,1206.68701,299.077,265.18759,1137.36926,293.22226,206.92822,1132.44519,279.3385,155.07216,1114.81653
3,0.017,254.78885,364.02914,1104.68774,214.72424,331.43097,1134.63721,227.386,302.2139,1175.29309,233.2478,264.88617,1206.68701,299.077,265.18759,1137.36926,292.21713,206.69217,1132.28772,279.62646,154.92436,1114.6239
4,0.025,254.78885,364.02914,1104.68774,214.72424,331.43097,1134.63721,227.386,302.2139,1175.29309,233.21609,265.14368,1206.62341,299.22592,265.15262,1137.17517,293.22226,206.92822,1132.44519,279.3385,155.07216,1114.81653
5,0.033,254.78885,364.02914,1104.68774,214.72424,331.43097,1134.63721,227.386,302.2139,1175.29309,233.21609,265.14368,1206.62341,299.22592,265.15262,1137.17517,293.22226,206.92822,1132.44519,279.62646,154.92436,1114.6239
6,0.042,254.78885,364.02914,1104.68774,214.72424,331.43097,1134.63721,227.386,302.2139,1175.29309,233.2478,264.88617,1206.68701,299.22592,265.15262,1137.17517,291.99228,207.05315,1132.38281,279.62646,154.92436,1114.6239
7,0.05,254.99361,363.93582,1104.51233,214.72424,331.43097,1134.63721,227.386,302.2139,1175.29309,233.21609,265.14368,1206.62341,299.22592,265.15262,1137.17517,292.37582,206.74783,1132.01001,279.62646,154.92436,1114.6239
8,0.058,254.99361,363.93582,1104.51233,214.72424,331.43097,1134.63721,227.1768,302.22461,1175.08923,233.18324,265.28638,1206.5365,299.22592,265.15262,1137.17517,292.19055,207.15321,1131.74121,279.62646,154.92436,1114.6239
9,0.067,254.99361,363.93582,1104.51233,214.72424,331.43097,1134.63721,227.05472,302.33209,1174.89148,233.18324,265.28638,1206.5365,299.22592,265.15262,1137.17517,292.9975,206.93774,1131.58618,279.8667,155.07137,1114.46448
10,0.075,254.93848,363.68652,1104.35791,214.72424,331.43097,1134.63721,227.05472,302.33209,1174.89148,233.18324,265.28638,1206.5365,299.22592,265.15262,1137.17517,293.01462,207.18318,1131.42981,279.8667,155.07137,1114.46448
11,0.083,255.12688,363.95859,1104.46057,214.72424,331.43097,1134.63721,227.05472,302.33209,1174.89148,233.18324,265.28638,1206.5365,299.22592,265.15262,1137.17517,292.57751,207.93887,1131.11536,280.16476,155.96974,1113.9895
12,0.092,255.07176,363.70929,1104.30603,214.72424,331.43097,1134.63721,227.13863,302.78864,1174.88354,233.27177,265.35876,1206.42249,299.22592,265.15262,1137.17517,292.7468,208.2209,1130.9054,280.97223,156.47458,1113.55139
13,0.1,255.06248,364.19388,1104.04248,214.7682,331.51807,1134.521,227.25957,302.81265,1174.69482,233.07018,264.95401,1206.14075,299.03394,265.51337,1136.86243,292.70346,208.68253,1130.78198,281.1185,156.44418,1113.41736
14,0.108,255.14383,364.32721,1103.86572,214.69922,331.61224,1134.422,227.20587,303.15988,1174.66211,233.07018,264.95401,1206.14075,299.0386,266.04669,1136.49023,292.78082,208.91713,1130.51831,281.1185,156.44418,1113.41736
15,0.117,255.14383,364.32721,1103.86572,214.85326,331.49774,1134.27051,227.11494,303.44547,1174.67688,232.73567,265.16779,1206.08606,299.18588,266.21805,1136.38831,292.78082,208.91713,1130.51831,280.82968,157.06702,1113.14966
