Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,319.4487,386.52487,1328.9043,316.77661,360.37753,1378.18677,323.16422,331.77502,1414.85083,357.33655,309.83368,1445.53479,390.1481,307.89453,1340.5791,400.20981,242.75177,1343.25208,403.80429,196.4608,1350.45898
2,0.008,319.35437,386.51431,1328.96985,316.77661,360.37753,1378.18677,323.16422,331.77502,1414.85083,357.49362,310.14157,1445.49695,390.18011,307.9718,1340.49023,400.20981,242.75177,1343.25208,403.74548,195.90976,1350.54724
3,0.017,319.35437,386.51431,1328.96985,316.77661,360.37753,1378.18677,323.16422,331.77502,1414.85083,357.16559,310.15842,1445.27258,390.0853,308.30695,1340.33557,399.73245,242.85535,1343.34277,403.82864,196.15613,1350.29358
4,0.025,319.35437,386.51431,1328.96985,316.77661,360.37753,1378.18677,323.16422,331.77502,1414.85083,357.32645,309.92627,1445.02087,389.95404,308.05627,1340.38928,399.73245,242.85535,1343.34277,403.82864,196.15613,1350.29358
5,0.033,319.35437,386.51431,1328.96985,316.77661,360.37753,1378.18677,323.09531,331.65836,1414.56018,357.18192,309.89093,1444.83508,390.00513,307.89792,1340.15747,399.73245,242.85535,1343.34277,403.82864,196.15613,1350.29358
6,0.042,319.48605,386.51111,1328.76953,316.77661,360.37753,1378.18677,323.16422,331.77502,1414.85083,357.18192,309.89093,1444.83508,389.97708,307.6524,1339.91687,399.73245,242.85535,1343.34277,403.82864,196.15613,1350.29358
7,0.05,319.48605,386.51111,1328.76953,316.77661,360.37753,1378.18677,323.09531,331.65836,1414.56018,357.19583,310.07428,1444.67322,389.87479,307.73853,1339.84888,400.00287,242.93211,1343.79529,403.77396,195.67627,1350.13782
8,0.058,319.36432,386.59793,1328.70789,316.68411,360.42828,1378.10815,323.09531,331.65836,1414.56018,357.19583,310.07428,1444.67322,389.87479,307.73853,1339.84888,399.40805,243.40788,1343.2887,403.77396,195.67627,1350.13782
9,0.067,319.47528,386.6026,1328.64197,316.68411,360.42828,1378.10815,323.09531,331.65836,1414.56018,357.19583,310.07428,1444.67322,389.87479,307.73853,1339.84888,399.37305,243.07669,1342.70618,403.42682,195.50389,1350.14075
10,0.075,319.4213,386.63577,1328.79602,316.68411,360.42828,1378.10815,322.60233,331.72763,1414.44385,357.21094,310.25476,1444.40088,389.87479,307.73853,1339.84888,399.31757,242.93652,1342.44519,403.51801,195.45837,1349.89844
11,0.083,319.47528,386.6026,1328.64197,316.68411,360.42828,1378.10815,322.60233,331.72763,1414.44385,357.05386,309.94678,1444.4386,389.61176,307.71173,1339.86694,399.20023,243.19463,1342.96973,403.72949,195.26654,1349.57458
12,0.092,319.47528,386.6026,1328.64197,316.68411,360.42828,1378.10815,322.60233,331.72763,1414.44385,357.05386,309.94678,1444.4386,389.61176,307.71173,1339.86694,399.20023,243.19463,1342.96973,403.72949,195.26654,1349.57458
13,0.1,319.17865,386.63428,1329.06226,316.31351,360.07471,1378.27039,322.27606,331.47806,1414.21399,357.05386,309.94678,1444.4386,389.61176,307.71173,1339.86694,399.8645,244.06926,1344.32043,403.44138,196.17683,1350.72412
14,0.108,319.74738,387.91013,1329.46948,316.68411,360.42828,1378.10815,322.27606,331.47806,1414.21399,357.05386,309.94678,1444.4386,389.61176,307.71173,1339.86694,399.8645,244.06926,1344.32043,403.33704,196.3996,1350.67627
15,0.117,319.17865,386.63428,1329.06226,316.68411,360.42828,1378.10815,322.27606,331.47806,1414.21399,357.05386,309.94678,1444.4386,389.61176,307.71173,1339.86694,399.88623,244.51854,1344.16846,403.58197,196.35631,1350.5603
16,0.125,319.58859,387.90237,1329.71362,316.68411,360.42828,1378.10815,322.33249,331.6434,1414.48132,356.73029,310.09991,1444.41553,389.61176,307.71173,1339.86694,399.746,244.78485,1344.08008,403.58197,196.35631,1350.5603
