Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,1594.73328,-319.03381,876.63458,1593.33716,-255.48459,863.47394,1557.53406,-234.98515,828.11554,1558.89856,-225.36301,766.43683,1537.67383,-308.32034,794.57758,1538.67078,-289.60141,744.44196,1554.08643,-274.31851,692.47961
2,0.008,1581.24609,-317.97812,880.77338,1581.36804,-254.9817,869.35175,1542.68677,-234.67038,833.18658,1540.77344,-225.47577,770.87592,1522.08826,-308.57568,799.35022,1519.43311,-289.87711,749.33289,1533.81982,-275.21524,697.70465
3,0.017,1567.37866,-318.4826,884.7677,1565.24304,-254.04909,873.11353,1526.57153,-234.06644,837.72559,1521.48914,-225.74931,775.01337,1504.54541,-308.74094,805.23621,1504.15161,-289.90027,753.59924,1515.90918,-274.46777,702.71167
4,0.025,1552.64001,-318.03833,888.1897,1552.11597,-255.41502,875.9126,1510.50415,-234.78328,841.59662,1507.25928,-224.92656,780.2608,1489.13672,-308.84671,810.88812,1485.97913,-290.4917,759.73181,1499.23621,-274.66989,707.2027
5,0.033,1538.61987,-318.12894,892.43341,1537.38562,-254.54619,880.24359,1496.75171,-233.72141,847.25,1489.26416,-224.49443,784.92242,1474.04602,-308.71127,816.27313,1468.74353,-290.55643,765.09955,1479.26941,-274.90247,711.03302
6,0.042,1524.94299,-317.62766,895.12177,1524.34143,-255.28694,881.78937,1482.88794,-233.65013,851.06848,1474.71204,-224.52164,789.25269,1459.75537,-308.07584,822.29572,1451.80908,-291.59927,770.52106,1460.33325,-274.54712,715.92657
7,0.05,1514.43445,-317.18896,899.81665,1510.93457,-252.19827,886.05286,1469.62146,-232.74524,855.08862,1459.8623,-225.29901,793.41302,1444.7406,-307.76505,827.48077,1438.07422,-291.00845,775.83911,1442.7998,-276.43756,721.16199
8,0.058,1500.64673,-316.98999,902.62543,1498.01526,-252.49588,890.4632,1456.01794,-232.87216,858.28601,1444.02942,-225.52863,797.61597,1430.73621,-307.65625,832.84717,1421.16748,-292.18332,780.18793,1427.68799,-278.79794,724.95544
9,0.067,1487.09131,-316.88348,906.29852,1485.35413,-251.45471,892.4256,1442.63977,-232.81375,862.44183,1429.72998,-225.42511,801.27808,1419.00171,-306.64822,836.27728,1406.73645,-291.50089,785.07068,1412.66101,-278.0694,729.95758
10,0.075,1476.79077,-313.55984,908.36536,1475.01965,-250.33432,895.36688,1430.91443,-230.94893,866.75775,1416.49902,-226.36853,804.49432,1405.27222,-307.08206,841.52753,1392.59521,-290.50238,789.72284,1397.22986,-277.54654,734.94391
