Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,544.12073,216.06551,1381.29956,519.52716,181.44579,1412.99963,507.29471,137.0923,1435.21863,504.44604,96.78004,1450.63,572.71948,120.59438,1374.39343,576.00958,66.74426,1355.64221,582.7959,27.36225,1336.30432
2,0.008,544.02209,214.40239,1380.2644,519.00995,180.02013,1412.05603,503.90884,135.72395,1433.26843,498.96304,93.85934,1446.00659,570.50781,118.13959,1373.04456,571.60742,65.12122,1352.6969,576.19714,25.24496,1333.04749
3,0.017,542.31525,212.05801,1380.1853,517.31311,178.82852,1411.38831,498.67508,133.66608,1431.79358,494.29285,92.58801,1443.58997,566.95923,114.38309,1371.41235,566.90228,62.45802,1351.4967,568.78363,21.74251,1332.10657
4,0.025,541.30469,211.39767,1379.84851,515.49579,177.43184,1410.79541,498.65579,132.32347,1431.13269,492.42715,92.86482,1444.24011,564.55438,112.30431,1370.98376,560.60913,59.44694,1351.36975,562.50751,20.22238,1333.29883
5,0.033,540.00446,209.37013,1379.72998,514.16431,176.50391,1411.3291,493.65546,131.98657,1432.42456,487.2804,93.09294,1445.85669,561.83734,111.95187,1373.20459,556.70502,57.12879,1354.55664,555.95715,16.66937,1335.91724
6,0.042,537.98468,207.68419,1380.71448,512.65845,176.04236,1412.40186,494.7934,132.05406,1433.50159,488.97464,92.9165,1448.77014,557.84259,108.65549,1375.67029,552.65753,54.2322,1357.26526,550.26862,14.20986,1339.31812
7,0.05,536.72522,205.075,1381.84082,510.43503,175.9126,1414.00635,493.42139,132.39821,1436.78394,485.29144,93.79473,1452.17126,556.04456,106.84749,1378.20935,547.71533,53.28909,1361.16699,546.12024,11.32153,1345.44983
8,0.058,534.91418,205.45233,1382.70386,509.01257,175.06786,1416.72803,492.62607,133.04599,1439.72192,486.19662,95.39368,1457.61914,552.66437,105.13305,1381.71753,545.75024,51.34623,1367.49341,543.61584,8.36399,1352.15515
9,0.067,533.84351,205.21318,1384.03162,508.05151,175.69347,1418.82019,490.49982,134.84201,1443.13245,485.26813,95.87145,1462.28333,550.76532,105.05067,1385.46155,544.86908,50.25914,1372.67041,543.21301,8.22998,1359.82214
10,0.075,532.5307,205.32434,1386.5719,507.03732,176.11249,1421.2959,492.78796,136.53465,1447.34558,486.69986,97.16187,1467.04602,548.96875,104.49239,1390.18933,542.07642,50.14085,1379.66687,539.06091,7.22756,1369.9187
11,0.083,531.7049,203.62115,1389.22998,506.16971,176.68861,1425.41028,493.30865,136.21526,1449.40125,487.68491,99.61946,1471.72925,547.77032,103.73837,1395.09912,540.18988,49.0919,1386.55701,539.84479,6.25797,1376.95361
12,0.092,531.36475,203.97842,1391.24426,505.5358,177.47679,1426.84082,492.35077,137.16939,1452.37036,488.97522,101.93948,1475.26453,546.56592,104.67915,1399.97974,540.93439,49.35744,1392.30518,539.51062,6.20588,1385.04846
13,0.1,530.03833,203.5596,1393.3894,504.91367,179.05505,1430.25037,493.37885,138.45758,1455.62146,491.9205,103.39757,1480.55945,547.44336,105.64468,1403.1095,542.16638,50.35417,1398.89429,543.95184,5.42321,1392.92847
14,0.108,530.68335,203.5824,1395.38818,504.36069,180.49329,1432.82568,496.07312,141.26668,1459.39111,493.31396,104.90472,1483.64697,546.94409,106.94057,1407.96472,542.90808,51.36777,1404.17578,545.23883,6.28543,1398.99243
15,0.117,530.02643,205.73053,1397.18164,504.69272,181.38797,1435.01611,497.83276,141.64917,1460.73669,496.09064,107.57515,1486.427,548.91302,108.74994,1410.32581,542.84241,52.24677,1408.56738,547.06451,8.24111,1404.11816
16,0.125,530.35712,206.84962,1398.19861,504.93622,181.80656,1436.30432,498.85651,144.31015,1462.66626,499.42096,109.0294,1488.4364,550.85181,110.77967,1413.33936,546.13092,54.09457,1412.25964,550.01068,10.49672,1408.82227
17,0.133,531.02136,206.96521,1399.46814,502.79886,181.3419,1436.82397,500.43808,144.73396,1463.77405,500.95596,111.79462,1489.46729,550.41235,110.99055,1415.90601,549.66449,55.17636,1414.57593,554.30621,10.70716,1411.68909
18,0.142,531.60913,207.63513,1400.18079,504.46866,181.85724,1436.95264,501.55032,145.56194,1463.69922,503.4227,112.09436,1490.08594,551.12494,111.45624,1416.09363,550.57507,55.7853,1415.63623,557.85175,13.6079,1413.31726
19,0.15,531.76917,209.30693,1399.83435,504.83981,181.70389,1436.64819,502.29962,146.08223,1463.01184,505.56982,112.51365,1489.45349,553.06342,112.63078,1416.08997,555.31036,57.93592,1415.09216,561.70465,15.11546,1412.68335
20,0.158,532.91003,211.13058,1399.37988,505.155,182.69565,1435.89185,503.45081,146.27762,1461.50366,507.01343,111.96392,1488.19312,554.33777,115.78445,1414.26025,558.3457,58.92691,1413.92322,565.82599,16.58303,1411.26392
21,0.167,533.94995,211.26778,1398.00232,506.77811,183.91602,1435.021,504.97543,147.05266,1460.45911,508.16028,112.48318,1486.29785,557.91187,114.96052,1411.91589,561.40039,60.30524,1411.45862,570.08124,18.38677,1407.69299
22,0.175,535.24286,211.15875,1396.80493,509.01648,184.07133,1432.34363,507.5899,146.15576,1457.94043,509.29922,111.61236,1483.32251,558.56897,115.87138,1409.42554,564.35919,60.05332,1407.44641,574.14905,19.93005,1403.17017
23,0.183,536.78851,212.79536,1394.70874,511.0387,185.86336,1430.12756,508.7327,145.95108,1455.38586,511.08173,108.97092,1480.14001,561.89276,116.90725,1405.22778,567.72028,62.31838,1401.54956,579.20453,21.09243,1395.37756
24,0.192,537.61676,211.37265,1392.69336,513.50177,184.64711,1428.22852,510.35138,145.10963,1452.16602,512.0686,108.32918,1476.56555,564.09125,118.10201,1400.3374,570.11188,63.94425,1394.75806,585.38916,24.64388,1387.74683
25,0.2,539.59375,213.80003,1389.81165,513.81055,184.59653,1423.08704,512.24756,143.88811,1448.81909,512.34698,106.59228,1471.90796,566.26849,118.63492,1394.69507,572.60242,62.88308,1386.79883,587.38721,23.24117,1378.7804
26,0.208,540.99152,213.39706,1387.05603,516,184.33661,1421.33044,512.43463,143.19052,1445.52661,512.56702,105.46098,1468.09082,568.10077,119.99081,1389.62878,575.24469,63.89449,1379.89001,590.09888,25.66861,1369.71729
27,0.217,541.83173,214.41336,1384.45972,516.37701,183.04553,1418.26868,512.33545,142.3513,1441.91016,513.00104,103.42921,1463.49084,570.33459,119.10765,1385.47791,578.24176,66.95918,1372.33777,591.29272,26.07349,1360.27319
28,0.225,542.81903,215.13091,1381.89392,516.68286,183.22322,1413.62317,512.03973,140.07048,1438.8877,510.03122,100.90051,1459.34631,571.52045,119.85069,1380.32104,579.16589,66.31525,1365.44397,593.2912,28.94285,1350.12805
29,0.233,543.19135,214.02515,1380.10474,517.79828,182.33885,1413.13708,508.54535,139.65269,1435.60864,508.28192,98.52911,1454.63855,572.52197,119.7441,1377.54895,580.95746,67.88266,1359.60059,593.80835,29.27966,1342.80347
30,0.242,543.29218,214.01286,1379.01782,518.95447,180.09016,1411.6947,506.6087,136.73007,1433.70789,504.35297,96.79683,1450.64575,573.59369,118.92235,1375.44922,580.37109,68.78036,1354.82019,592.96252,29.95464,1336.53247
31,0.25,542.89038,213.7682,1377.47278,519.18658,179.68091,1410.38794,503.90469,136.46767,1432.38477,500.58313,93.50073,1445.95825,572.8905,119.15984,1372.45886,579.7594,68.36302,1351.61377,590.62585,29.60887,1332.7832
32,0.258,542.89093,213.47569,1377.21655,518.87811,179.23642,1409.76892,502.54294,134.76604,1431.8772,496.05426,91.73968,1443.04297,572.55853,118.83429,1371.7157,579.17688,68.09325,1351.11072,587.49249,29.37804,1331.74719
33,0.267,542.78235,213.2235,1377.60254,518.4007,179.40067,1409.96387,498.13007,133.40248,1431.22241,493.25781,90.8575,1440.87915,572.06366,119.31995,1372.35596,576.64893,67.12711,1351.59351,583.45837,27.61425,1332.81592
34,0.275,541.94031,213.71973,1378.79602,517.01862,178.80334,1411.14807,495.49173,133.34323,1431.43945,487.73407,91.32342,1440.2478,571.22095,119.22968,1373.68848,573.9162,65.83488,1353.63391,579.74963,25.82121,1335.49011
35,0.283,541.53345,212.94109,1380.0199,515.54962,179.56421,1411.06909,493.2457,133.0881,1432.65222,485.59814,91.11436,1441.21667,568.99841,119.07303,1375.08032,570.90265,64.5663,1357.77869,574.92535,23.61514,1340.38708
36,0.292,540.07159,212.90225,1381.20862,514.83807,178.92332,1413.08594,491.88409,133.58185,1433.87061,482.93256,92.88369,1444.198,567.30756,116.82485,1379.7572,567.49402,62.65787,1361.73059,571.30493,21.79403,1344.72742
37,0.3,539.341,212.98622,1382.29907,513.69403,179.37373,1415.68005,493.01263,134.79942,1435.62634,482.3873,93.80549,1447.89563,564.75122,116.16892,1380.75964,565.17584,61.40707,1365.40942,567.64178,20.1736,1349.92285
