Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,784.02905,134.45551,1041.13708,772.91168,96.34515,1013.27148,815.54657,55.57394,993.79199,853.27698,32.49398,985.68829,855.48352,96.69278,1058.29529,899.83704,83.21831,1059.25232,936.01215,72.86083,1061.58386
2,0.008,784.92841,132.00795,1042.41052,773.19977,93.74597,1012.32153,816.65338,52.26876,993.19177,854.59473,32.0386,983.12579,855.99469,95.41406,1057.18567,900.34052,80.78404,1058.88049,936.62781,68.54818,1060.77698
3,0.017,785.18225,130.43086,1043.21277,773.8642,92.04196,1011.94012,817.89618,51.28986,993.20874,856.07965,30.866,982.64099,856.17413,90.74786,1057.61096,900.98615,78.07546,1058.16431,937.97845,67.89558,1060.75232
4,0.025,786.21722,128.57837,1043.46631,773.65527,90.2658,1012.32977,818.17139,50.35931,992.42133,855.69312,30.3121,980.69482,857.74097,89.51523,1058.1488,902.27917,76.94685,1058.75073,939.97028,67.7162,1060.99036
5,0.033,785.99805,127.79642,1043.75134,773.81934,88.56745,1011.8056,819.46747,50.38419,991.5647,856.64319,30.33528,979.70026,858.10474,88.34418,1057.81177,903.58795,76.2553,1058.34509,940.27417,63.58918,1060.66858
6,0.042,787.47748,124.57822,1044.73987,777.9859,88.14703,1013.23486,820.47595,48.47562,992.06689,857.55273,27.38557,979.6391,859.32635,86.15822,1057.79248,904.99347,75.61391,1058.09241,940.02716,62.65265,1060.72681
7,0.05,788.07349,123.60989,1044.78967,776.23895,85.55087,1013.40723,821.54852,46.44042,992.29517,859.77185,27.83086,979.80084,860.07495,85.46673,1058.29004,905.66022,74.75851,1058.02075,940.56952,61.99877,1061.10291
8,0.058,788.13129,122.66609,1044.88867,778.63971,86.59154,1014.35455,822.07611,46.12671,991.79382,860.46948,26.22136,980.29736,860.3819,84.22,1058.44788,906.06287,73.46723,1058.69897,941.48846,61.18578,1061.15039
9,0.067,788.94153,121.43925,1045.63013,779.22955,82.73585,1015.36823,823.61975,44.93601,993.07581,861.24878,25.28413,980.61896,861.2616,82.85236,1059.79468,906.44305,73.44164,1059.83984,942.41809,60.40805,1061.97168
10,0.075,790.19122,119.76864,1046.06995,780.23224,82.79733,1015.13129,825.47754,43.58781,993.54236,862.83673,24.1352,980.44287,861.78455,81.52441,1060.07361,907.48962,72.27514,1060.38379,943.828,60.00147,1063.03906
11,0.083,790.86212,118.89856,1047.26111,781.55695,81.76279,1016.02002,825.58203,42.81857,994.1778,864.46722,24.08498,981.92773,862.20294,81.24766,1060.76599,908.50806,71.5358,1061.82031,945.74097,59.25859,1063.97498
12,0.092,790.83148,117.57683,1048.09045,782.12665,80.85624,1016.06049,826.0993,41.77341,994.3526,863.26569,20.4424,983.81976,862.31067,80.61704,1061.4657,909.27032,70.92516,1062.41479,946.00183,59.70808,1065.41455
