Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,370.30441,-133.1911,1038.96216,338.88516,-124.34252,1008.67462,350.83423,-188.57446,973.64203,352.77249,-242.45242,973.31726,383.54343,-207.04927,1044.73621,409.77286,-257.0209,1041.54175,430.15482,-294.09967,1034.19128
2,0.008,369.29733,-133.54869,1042.94397,338.46854,-125.38982,1012.52258,349.86902,-188.16162,976.95319,351.43539,-244.05975,976.3316,381.9744,-207.84097,1049.61609,407.91629,-257.59021,1046.14209,427.35086,-295.77048,1040.11694
3,0.017,366.8851,-134.97124,1047.26807,337.80774,-126.02882,1017.13177,349.53778,-189.25304,981.98535,350.61108,-244.05182,980.60742,380.22061,-208.06479,1053.46265,406.15945,-259.12482,1050.31091,425.79086,-296.5397,1044.55322
4,0.025,366.11502,-135.36913,1051.53687,337.45789,-127.10273,1020.06061,348.57629,-189.95529,985.52631,348.8913,-243.98576,983.53925,378.93576,-208.63794,1057.72168,403.62897,-260.44492,1055.6416,423.03775,-297.26245,1049.44495
5,0.033,365.77905,-136.78053,1055.36047,336.68704,-127.06602,1025.01245,347.49683,-190.59885,988.6933,347.70804,-244.67223,988.65808,376.95349,-210.86377,1061.86621,401.57648,-261.29459,1059.81848,420.39011,-300.53201,1054.19861
6,0.042,364.53964,-137.3094,1059.99207,336.21118,-127.04467,1027.92834,347.32648,-190.24059,993.25562,346.95108,-244.88596,991.16235,375.86496,-211.14818,1066.49585,399.92358,-261.6958,1064.29028,418.31458,-300.53024,1059.22058
7,0.05,363.59357,-137.13144,1063.67615,335.59973,-126.91296,1031.97571,346.26968,-191.55013,997.9079,347.12323,-245.49303,996.39246,374.96124,-210.38586,1070.672,398.89969,-261.58258,1068.45984,417.23328,-300.80069,1063.69434
8,0.058,363.58871,-139.00281,1067.00049,334.55975,-127.74954,1035.15674,345.27643,-192.32846,1001.19031,346.01373,-245.53894,1001.17493,373.60617,-211.71669,1075.64563,396.96429,-262.11292,1074.10278,415.34122,-301.31152,1069.41956
9,0.067,363.14114,-138.06171,1070.48242,334.66888,-128.80029,1039.55579,344.4938,-192.56261,1005.41492,344.99973,-247.08794,1006.97388,373.03458,-211.17175,1080.13599,396.00928,-262.33636,1078.92224,414.81305,-300.92844,1074.51477
10,0.075,361.96805,-138.4644,1074.80823,334.22556,-128.21648,1043.18835,344.71002,-193.64694,1010.9007,345.42883,-247.73904,1010.27832,372.74582,-211.25418,1084.18457,396.06638,-261.04767,1082.75818,415.21146,-299.64328,1079.23865
