Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,121.13788,198.96713,602.74756,116.35199,148.84488,606.36603,139.04297,112.43041,589.03296,187.49466,103.90562,566.01501,185.56825,164.17456,584.29474,215.57312,137.07419,555.41528,242.75912,111.28579,521.80035
2,0.008,120.87846,199.13655,602.67889,116.11461,149.33081,606.30188,138.83467,112.77607,588.99652,187.75589,104.28003,566.73285,185.007,165.18515,584.06018,216.26988,138.21289,556.22992,242.38675,112.5281,521.50549
3,0.017,122.48282,198.23642,603.25476,115.89442,149.82011,606.24426,138.73268,112.76105,589.32678,187.31111,104.64754,566.13763,184.90208,165.17868,584.26801,216.12654,138.47572,555.89734,242.40012,112.7412,521.75757
4,0.025,122.48282,198.23642,603.25476,115.70964,150.31198,606.20074,138.55521,113.22604,589.07269,187.3013,105.06081,565.93628,185.16022,165.28392,584.38684,216.33185,138.06055,556.32599,242.66267,113.08788,521.82458
5,0.033,122.15832,198.66344,603.16937,115.57697,150.79962,606.17987,138.73271,113.53841,589.0271,187.20204,105.68217,566.10931,185.02725,165.67294,584.21735,216.3243,138.72906,555.89136,242.39839,113.74042,521.74628
6,0.042,122.15832,198.66344,603.16937,115.50652,151.27138,606.18799,138.85982,113.98496,589.52197,187.17073,106.8464,565.9184,185.11029,165.94324,584.11218,215.67102,140.52376,555.51208,242.42715,114.4023,521.92847
7,0.05,122.11427,199.2292,603.25806,115.49861,151.71339,606.22675,139.59953,114.4813,589.83392,187.64935,107.38166,566.15289,185.2068,166.55328,584.37567,215.67102,140.52376,555.51208,242.68253,114.7897,522.32703
8,0.058,122.20432,199.59369,603.25037,115.54406,152.11298,606.29163,139.80701,115.61285,590.14703,187.64935,107.38166,566.15289,186.0172,166.89818,584.67249,214.90616,141.20311,555.77112,242.61546,115.203,522.69495
9,0.067,121.9026,199.76196,603.21173,115.62731,152.46101,606.37323,140.11203,115.9531,590.2384,187.67056,108.3754,566.10565,186.39777,167.68204,584.91632,215.49242,141.23537,556.30542,242.61546,115.203,522.69495
10,0.075,121.70188,199.87344,603.27704,115.73252,152.75133,606.46149,140.07516,115.93184,590.50903,187.40469,108.67684,566.34412,186.65245,167.74667,585.13354,215.49242,141.23537,556.30542,242.98711,115.59373,522.48743
11,0.083,122.10294,200.03732,603.4873,115.85016,152.97841,606.5495,140.07516,115.93184,590.50903,188.01115,109.13187,566.52417,186.3358,168.40622,585.01178,215.7603,141.39832,556.50116,242.85831,115.34202,522.78979
