Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,1567.96033,-174.2984,843.52631,1547.62292,-136.32381,856.55713,1508.83789,-125.99756,829.59875,1478.75037,-124.2117,792.9859,1531.67529,-181.40363,772.11005,1510.62585,-157.18462,730.10168,1499.77454,-129.12515,699.79663
2,0.008,1563.33801,-172.76018,842.02216,1541.62256,-135.60277,856.92773,1505.46069,-126.63837,828.77228,1475.2124,-125.55034,792.50848,1529.03699,-182.99913,772.07831,1505.2782,-160.9232,729.46252,1494.95935,-131.3201,698.57361
3,0.017,1558.35291,-176.4556,842.64392,1538.51648,-136.71529,855.29889,1499.06995,-126.85446,829.07269,1467.90918,-124.91827,791.22375,1523.55933,-183.24316,772.01178,1501.8822,-161.26486,729.18689,1490.33057,-133.25957,698.22296
4,0.025,1555.02649,-176.58144,842.03619,1535.12708,-138.5546,855.76184,1495.12842,-129.11856,828.11963,1464.2782,-127.40188,791.50757,1518.89429,-186.0871,770.21484,1497.43933,-162.86615,729.49231,1487.08472,-133.35443,697.96429
5,0.033,1549.92078,-177.18991,840.651,1527.60999,-139.33226,854.94354,1490.53809,-131.04988,826.56287,1461.85535,-129.59828,790.8302,1516.17419,-187.94138,771.07086,1493.36035,-164.20886,727.10724,1482.85083,-135.81871,696.76984
6,0.042,1545.17493,-179.60695,841.20404,1523.83374,-141.47542,854.60022,1486.60938,-132.78238,825.67926,1454.79517,-131.68791,790.92944,1511.03723,-188.41714,769.87421,1490.8241,-165.2186,725.59644,1478.21606,-138.00679,696.10852
7,0.05,1541.5304,-180.65627,841.03296,1520.72363,-143.37398,854.46478,1480.56482,-135.07239,825.86145,1451.34656,-133.14473,789.0083,1507.1001,-189.84081,769.71643,1484.17627,-168.19374,727.15692,1473.79871,-139.56218,695.60522
8,0.058,1534.44312,-182.24902,841.40955,1513.24158,-144.18114,853.29883,1476.53247,-136.01508,824.47559,1446.61987,-135.84705,788.21814,1502.85413,-191.69229,769.37323,1480.64722,-168.52037,725.17322,1470.53455,-140.31192,694.9632
9,0.067,1530.85242,-183.83252,840.29303,1510.70044,-145.98276,853.20856,1470.74353,-137.04112,824.95673,1442.02576,-136.40625,787.74701,1499.65186,-193.7299,769.06,1475.35742,-172.44122,725.13177,1466.53406,-143.47221,694.05585
10,0.075,1524.60168,-185.22726,839.01447,1504.56091,-146.4333,851.65771,1466.59888,-138.95444,822.62939,1436.66504,-139.22894,786.66327,1492.49963,-194.17648,768.08649,1472.61951,-172.75412,724.09674,1460.65686,-143.22711,693.17004
11,0.083,1519.47717,-185.21683,837.92792,1499.34351,-149.01781,851.22137,1461.16113,-141.40572,822.67322,1433.38611,-140.60693,786.00354,1488.12122,-195.46614,766.93036,1464.8739,-173.97566,722.8764,1455.70117,-145.35974,692.15332
12,0.092,1515.55396,-188.01923,836.74683,1495.24597,-151.47484,849.96405,1456.10156,-142.08202,820.9787,1425.31311,-141.84172,784.23242,1484.05603,-198.3502,765.85431,1462.08972,-175.98511,722.10846,1450.88562,-147.40485,691.31592
13,0.1,1509.53406,-189.10364,836.38049,1488.0708,-152.02966,849.28937,1450.81006,-144.73705,821.22839,1422.26294,-142.57611,782.54645,1478.25745,-199.3067,765.26898,1455.76721,-178.93712,721.40082,1445.36853,-149.72916,689.76172
