Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,416.08823,227.19244,1328.04626,400.42621,216.55093,1370.11865,382.68915,187.67433,1406.99353,386.59775,132.19865,1428.66309,422.8624,144.62567,1316.88806,408.92126,86.78113,1310.49707,396.89822,39.91189,1296.65588
2,0.008,415.88776,227.01886,1327.96777,399.73929,216.61908,1369.99951,382.54327,187.63931,1407.07654,386.59775,132.19865,1428.66309,422.92972,144.69963,1317.16797,408.95517,86.91876,1310.95068,396.40027,40.61619,1296.86865
3,0.017,415.09137,227.05884,1327.9552,399.40598,216.45717,1370.01501,378.60056,188.17076,1406.57495,385.0043,132.23792,1428.77539,422.28506,144.77852,1316.72998,408.1712,86.76021,1310.85583,396.40027,40.61619,1296.86865
4,0.025,415.09137,227.05884,1327.9552,399.09448,216.54399,1370.27917,378.38461,188.39581,1406.83423,385.0043,132.23792,1428.77539,422.28506,144.77852,1316.72998,408.62784,86.49768,1310.55054,396.40027,40.61619,1296.86865
5,0.033,415.09137,227.05884,1327.9552,399.09448,216.54399,1370.27917,378.38461,188.39581,1406.83423,385.0043,132.23792,1428.77539,421.90759,144.20714,1316.66089,408.1712,86.76021,1310.85583,396.32724,40.0691,1296.84753
6,0.042,415.09137,227.05884,1327.9552,399.09448,216.54399,1370.27917,378.38461,188.39581,1406.83423,385.0043,132.23792,1428.77539,421.90759,144.20714,1316.66089,407.80243,86.86231,1311.4209,396.26157,40.46411,1296.73889
7,0.05,414.91028,226.95538,1327.82739,398.99127,216.20584,1370.49878,378.38461,188.39581,1406.83423,384.51541,132.54593,1428.61145,421.76773,144.43283,1316.82788,407.68698,86.5245,1310.45801,395.7077,39.56803,1296.91235
8,0.058,413.80087,226.90816,1327.27893,398.96692,216.11365,1370.2085,378.38461,188.39581,1406.83423,384.51541,132.54593,1428.61145,421.09726,144.19408,1317.06848,407.55148,86.49488,1310.81787,395.23627,39.58437,1297.21826
9,0.067,413.80087,226.90816,1327.27893,398.96692,216.11365,1370.2085,378.38461,188.39581,1406.83423,384.08398,132.83965,1428.67688,421.09726,144.19408,1317.06848,407.55148,86.49488,1310.81787,394.94144,39.74578,1297.1615
10,0.075,413.55753,226.99513,1327.44446,398.50885,216.03999,1370.56091,378.68417,188.37662,1406.61987,383.93631,132.80365,1428.76355,421.09726,144.19408,1317.06848,406.58844,86.88019,1311.29749,394.80197,39.50248,1297.21118
11,0.083,413.35736,226.81316,1327.76501,398.50885,216.03999,1370.56091,378.35745,188.23512,1406.35144,383.45276,132.58887,1428.7998,420.2663,144.79723,1317.47681,405.96335,86.92918,1311.32153,394.80197,39.50248,1297.21118
12,0.092,413.1969,226.81166,1327.88232,397.60736,216.13353,1370.52991,377.53397,188.35229,1406.48315,383.26581,132.62927,1428.7749,420.2663,144.79723,1317.47681,405.65463,86.77644,1311.19434,394.0285,39.35694,1297.37732
13,0.1,412.95358,226.8985,1328.04785,397.60736,216.13353,1370.52991,377.23633,188.27473,1406.78796,382.96292,132.14293,1428.9364,419.82458,145.21605,1317.55432,405.39755,87.43973,1311.32532,393.49982,39.59185,1297.36401
14,0.108,412.23206,226.96603,1328.56775,397.41409,216.16878,1370.72034,376.84409,188.19254,1406.65759,383.01959,132.03357,1429.18604,419.82458,145.21605,1317.55432,405.39755,87.43973,1311.32532,393.1904,39.69897,1297.40576
15,0.117,412.23206,226.96603,1328.56775,397.41409,216.16878,1370.72034,376.52469,188.5985,1406.61145,382.85223,132.03586,1429.21692,419.59137,144.64795,1317.84045,405.31494,87.21452,1311.52368,393.1904,39.69897,1297.40576
16,0.125,411.74579,226.84293,1328.44226,397.41409,216.16878,1370.72034,375.61166,188.22569,1407.05823,382.36261,131.89969,1428.87585,418.92712,145.10069,1317.97534,405.31494,87.21452,1311.52368,392.91833,39.68464,1297.39441
