Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,30.98123,172.12277,695.16394,4.87724,124.47276,656.00067,30.75458,82.36575,631.33698,68.563,59.3373,600.32623,117.97906,121.93728,671.96466,132.8782,89.91666,617.10492,140.13347,70.01604,575.08508
2,0.008,30.96315,172.10457,695.25873,4.99317,123.95937,656.9566,30.75458,82.36575,631.33698,67.47383,60.0584,600.04462,117.97906,121.93728,671.96466,133.27193,90.73106,617.29449,141.21756,70.5556,575.65375
3,0.017,30.83332,171.99222,695.38257,5.47988,122.90158,657.75531,30.55194,83.05669,631.39075,67.47383,60.0584,600.04462,117.79693,121.93238,672.1875,134.05788,90.10152,618.4118,142.54469,69.63147,576.29889
4,0.025,30.70385,171.96034,695.45551,5.47988,122.90158,657.75531,31.0111,83.05949,631.7478,67.47383,60.0584,600.04462,117.79693,121.93238,672.1875,134.22092,90.27386,619.73114,143.46448,70.23332,576.8739
5,0.033,30.49989,171.59595,695.86456,5.47988,122.90158,657.75531,31.0111,83.05949,631.7478,67.47383,60.0584,600.04462,117.79693,121.93238,672.1875,133.72684,90.3289,619.33032,142.34555,70.55213,577.02429
6,0.042,30.53773,171.69768,695.75909,5.47988,122.90158,657.75531,31.0111,83.05949,631.7478,67.77589,60.14883,600.3418,117.79693,121.93238,672.1875,133.03619,90.75499,618.53265,141.21756,70.5556,575.65375
7,0.05,30.49989,171.59595,695.86456,5.47988,122.90158,657.75531,31.0111,83.05949,631.7478,67.77589,60.14883,600.3418,118.03914,121.84401,673.11273,132.66011,90.5724,617.26306,140.25713,70.24177,574.88257
8,0.058,30.41185,171.79184,696.45587,5.22894,123.47926,658.02661,31.0111,83.05949,631.7478,67.77589,60.14883,600.3418,117.66383,122.31231,673.00171,131.46097,90.06143,616.11969,137.42842,72.21192,571.91974
9,0.067,30.52979,172.11493,696.39624,5.22894,123.47926,658.02661,31.0111,83.05949,631.7478,67.77589,60.14883,600.3418,117.6215,122.05514,672.16956,129.57945,90.03787,614.73944,132.06586,74.3886,570.00061
10,0.075,30.36772,172.05823,696.59851,5.22894,123.47926,658.02661,31.0111,83.05949,631.7478,67.01848,61.24994,599.18005,116.86152,121.34706,671.41559,127.68336,90.32548,613.4928,129.24693,74.84461,567.67004
11,0.083,30.31483,172.17332,696.51178,4.37442,125.63015,656.54291,30.38176,83.9633,630.81793,67.01848,61.24994,599.18005,116.58512,121.2224,670.76331,127.19211,89.87432,612.35278,126.06895,77.28571,564.37714
12,0.092,30.54078,172.35895,696.54657,4.37442,125.63015,656.54291,29.92198,83.9611,630.46039,66.73878,60.9755,598.96411,116.28935,121.35346,670.72339,127.16678,89.83781,611.71344,123.29476,81.18735,562.09241
13,0.1,30.36772,172.05823,696.59851,4.37442,125.63015,656.54291,29.92198,83.9611,630.46039,66.73878,60.9755,598.96411,116.28935,121.35346,670.72339,126.07325,89.15315,611.39722,121.0619,79.20459,562.17731
14,0.108,30.41185,171.79184,696.45587,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,66.73878,60.9755,598.96411,115.84303,121.37113,670.47266,125.55579,88.56308,610.76361,121.0619,79.20459,562.17731
15,0.117,30.41185,171.79184,696.45587,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,66.73878,60.9755,598.96411,115.84303,121.37113,670.47266,125.55579,88.56308,610.76361,121.0619,79.20459,562.17731
16,0.125,30.35895,171.90695,696.36908,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,66.73878,60.9755,598.96411,115.77934,121.36128,670.21741,125.77441,88.76736,609.97528,121.0619,79.20459,562.17731
17,0.133,29.99955,172.1153,696.38031,4.62561,125.05177,656.27155,30.12475,83.26984,630.40674,66.73878,60.9755,598.96411,115.84303,121.37113,670.47266,126.61773,89.80875,610.99939,121.0619,79.20459,562.17731
18,0.142,30.4037,172.05064,695.84064,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,66.73878,60.9755,598.96411,116.28935,121.35346,670.72339,126.82186,89.45451,611.31921,121.70348,79.1207,562.22894
19,0.15,30.84512,172.28661,695.39111,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,66.73878,60.9755,598.96411,116.28935,121.35346,670.72339,127.09975,90.06583,611.48041,123.26106,80.94147,561.95673
20,0.158,29.95363,173.01704,694.6059,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,67.01848,61.24994,599.18005,116.44292,121.55651,670.57416,126.91664,90.08351,611.51086,123.76251,80.84185,562.73993
21,0.167,30.14607,173.45126,694.2688,8.65832,119.41721,662.01025,30.05146,85.50204,630.01868,67.01848,61.24994,599.18005,116.90118,121.80637,670.35059,127.0589,90.47253,611.74463,126.24899,76.76384,564.9231
22,0.175,30.24633,173.48758,694.23712,8.65832,119.41721,662.01025,30.05146,85.50204,630.01868,67.01848,61.24994,599.18005,117.1531,122.11385,670.21179,127.8474,90.7813,612.51343,127.97163,76.61692,565.76294
23,0.183,30.06399,173.41298,694.11792,4.03735,125.78077,655.45837,29.59159,85.49969,629.66095,67.01848,61.24994,599.18005,117.14326,123.17532,669.60773,128.79572,90.90855,613.1311,129.24693,74.84461,567.67004
24,0.192,29.82846,173.22505,694.02045,3.70081,125.93051,654.3739,29.79491,84.80739,629.60767,68.1084,60.52796,599.4621,117.03452,123.68656,669.56183,129.58083,91.44163,613.2818,132.4785,74.22796,569.59399
25,0.2,29.76187,173.25119,693.75439,3.70081,125.93051,654.3739,30.04102,84.2355,629.34387,68.1084,60.52796,599.4621,117.03452,123.68656,669.56183,130.96049,91.11651,613.89948,134.65466,73.32493,570.46606
26,0.208,29.75397,172.9512,693.53156,3.72498,126.42828,653.9101,28.70641,85.88557,627.44855,68.1084,60.52796,599.4621,116.72292,123.81444,669.5542,131.33521,91.62338,614.94537,137.42842,72.21192,571.91974
27,0.217,29.55542,172.78993,693.44275,3.72498,126.42828,653.9101,28.70641,85.88557,627.44855,67.50362,61.40773,598.53296,116.72292,123.81444,669.5542,132.06406,92.11,615.40326,138.94247,72.85123,572.01324
28,0.225,29.42511,172.62874,693.15833,3.72498,126.42828,653.9101,28.70641,85.88557,627.44855,67.50362,61.40773,598.53296,116.72292,123.81444,669.5542,132.64127,91.42313,616.18738,139.61047,72.03632,572.29218
29,0.233,29.42511,172.62874,693.15833,3.72498,126.42828,653.9101,28.70641,85.88557,627.44855,67.50362,61.40773,598.53296,116.35443,123.68287,669.78894,132.64127,91.42313,616.18738,139.93123,72.22578,572.58179
30,0.242,29.62206,172.76384,693.70886,3.72498,126.42828,653.9101,28.70641,85.88557,627.44855,68.59389,60.685,598.81555,116.32913,123.48372,670.56769,132.64127,91.42313,616.18738,139.57935,72.52008,572.21399
31,0.25,29.62994,173.06375,693.93164,3.70081,125.93051,654.3739,30.04102,84.2355,629.34387,68.1084,60.52796,599.4621,116.32913,123.48372,670.56769,132.40388,91.12211,616.21045,137.87094,72.20527,571.9361
32,0.258,29.82846,173.22505,694.02045,3.70081,125.93051,654.3739,30.04102,84.2355,629.34387,69.19774,59.80623,599.74414,116.99217,123.27337,670.89246,131.23216,91.11832,614.66711,135.0611,73.96468,570.52545
33,0.267,29.82846,173.22505,694.02045,4.28887,125.20184,655.18732,30.05146,85.50204,630.01868,69.19774,59.80623,599.74414,117.2963,122.13081,671.60083,130.30707,90.53933,614,132.56778,74.1468,569.45886
34,0.275,30.66035,172.94864,694.59357,4.62561,125.05177,656.27155,30.05146,85.50204,630.01868,69.60703,59.7404,600.2066,116.84174,121.96609,671.88409,129.06836,90.66093,613.32965,129.23837,75.08337,567.93323
35,0.283,30.68669,172.42128,695.16559,4.62561,125.05177,656.27155,30.73678,85.28652,630.37823,69.60703,59.7404,600.2066,116.64715,121.82682,671.79633,127.79835,90.15619,612.65222,126.47819,76.81267,565.64282
36,0.292,30.88021,172.58839,695.74414,4.62561,125.05177,656.27155,30.73678,85.28652,630.37823,69.41261,60.42082,600.25702,116.46847,121.58272,671.87134,127.19211,89.87432,612.35278,123.30593,79.08451,563.64728
37,0.3,30.57276,171.99939,696.11218,4.62561,125.05177,656.27155,30.05146,85.50204,630.01868,69.60703,59.7404,600.2066,116.58512,121.2224,670.76331,127.2337,89.60999,611.94653,123.03692,78.95398,563.44708
38,0.308,30.41185,171.79184,696.45587,4.62561,125.05177,656.27155,30.05146,85.50204,630.01868,68.1084,60.52796,599.4621,116.58512,121.2224,670.76331,127.10966,89.13069,611.90216,122.54755,79.32767,562.64935
39,0.317,30.41699,171.57457,696.27728,4.62561,125.05177,656.27155,30.05146,85.50204,630.01868,68.1084,60.52796,599.4621,116.6697,121.16831,671.28479,127.10966,89.13069,611.90216,122.54755,79.32767,562.64935
40,0.325,30.41699,171.57457,696.27728,4.62561,125.05177,656.27155,30.05146,85.50204,630.01868,68.1084,60.52796,599.4621,116.6697,121.16831,671.28479,127.45252,88.95451,611.78845,123.03692,78.95398,563.44708
41,0.333,30.41699,171.57457,696.27728,4.62561,125.05177,656.27155,30.05146,85.50204,630.01868,69.19774,59.80623,599.74414,116.6697,121.16831,671.28479,127.2337,89.60999,611.94653,123.03692,78.95398,563.44708
42,0.342,30.55286,171.55768,696.24634,4.62561,125.05177,656.27155,30.73678,85.28652,630.37823,69.19774,59.80623,599.74414,116.91904,121.16436,671.45691,127.19211,89.87432,612.35278,123.30593,79.08451,563.64728
43,0.35,30.78221,172.1134,695.92914,4.62561,125.05177,656.27155,30.73678,85.28652,630.37823,69.60703,59.7404,600.2066,117.38389,121.44511,671.7088,127.37586,89.99902,612.18024,126.06895,77.28571,564.37714
44,0.358,31.17712,172.50073,695.35791,4.62561,125.05177,656.27155,31.84124,84.55499,630.65204,70.28322,59.53109,600.56818,117.61212,121.6645,671.61658,127.98208,90.28093,612.47968,126.47819,76.81267,565.64282
45,0.367,31.33016,172.71275,694.93329,8.65832,119.41721,662.01025,31.84124,84.55499,630.65204,70.08878,60.21161,600.61847,118.18023,122.16019,671.9505,129.06836,90.66093,613.32965,128.12991,76.5296,566.15808
46,0.375,31.25405,172.86565,694.77087,8.65832,119.41721,662.01025,31.84124,84.55499,630.65204,70.08878,60.21161,600.61847,118.21172,123.04239,672.19934,130.17755,90.86543,613.80243,130.08867,75.28985,568.36273
47,0.383,31.18397,173.15822,694.62933,8.65832,119.41721,662.01025,31.84124,84.55499,630.65204,70.08878,60.21161,600.61847,118.43848,123.28884,672.09515,130.98633,90.92813,614.46777,133.0356,74.11455,569.90558
48,0.392,31.04331,173.28716,694.56,8.81958,119.84921,661.22284,31.84124,84.55499,630.65204,70.08878,60.21161,600.61847,118.17297,124.54625,671.50763,131.82031,91.78083,615.47778,135.41054,74.08261,570.67444
49,0.4,30.39924,173.67738,694.35913,8.81911,120.46915,660.74902,31.84124,84.55499,630.65204,70.08878,60.21161,600.61847,118.07065,124.58937,671.21783,132.46495,91.81405,615.93988,138.30875,72.59757,572.33124
50,0.408,30.21691,173.6028,694.23999,4.18878,126.84759,654.18829,32.58514,83.6813,630.53308,70.08878,60.21161,600.61847,118.14223,124.93645,670.87042,133.47427,91.577,616.68488,140.76981,71.87965,573.8186
51,0.417,30.06399,173.41298,694.11792,4.18878,126.84759,654.18829,32.58514,83.6813,630.53308,70.28322,59.53109,600.56818,118.14223,124.93645,670.87042,134.10988,91.63068,616.99542,141.07835,71.62334,575.03369
52,0.425,29.9974,173.43918,693.85193,3.59972,127.57794,653.3739,32.58514,83.6813,630.53308,70.28322,59.53109,600.56818,118.14223,124.93645,670.87042,134.10988,91.63068,616.99542,141.75626,70.90144,575.47559
53,0.433,29.76187,173.25119,693.75439,3.72498,126.42828,653.9101,32.78779,82.98985,630.47961,69.60703,59.7404,600.2066,117.83336,125.38679,670.81799,134.2886,91.32258,617.11469,141.75626,70.90144,575.47559
54,0.442,29.76187,173.25119,693.75439,3.72498,126.42828,653.9101,32.61615,82.53188,629.9823,69.60703,59.7404,600.2066,117.55116,125.1817,671.09552,134.10988,91.63068,616.99542,141.07835,71.62334,575.03369
55,0.45,29.75397,172.9512,693.53156,3.72498,126.42828,653.9101,32.78779,82.98985,630.47961,69.60703,59.7404,600.2066,117.35448,124.93005,671.11591,133.47427,91.577,616.68488,140.58344,73.2631,573.25665
56,0.458,29.76187,173.25119,693.75439,3.72498,126.42828,653.9101,32.58514,83.6813,630.53308,70.28322,59.53109,600.56818,117.35448,124.93005,671.11591,132.26282,92.24324,615.68835,137.86635,72.60415,572.31494
57,0.467,29.82846,173.22505,694.02045,4.28887,125.20184,655.18732,30.73678,85.28652,630.37823,70.05571,61.05484,600.31763,117.66338,124.47975,671.16833,130.98633,90.92813,614.46777,133.90131,75.19133,569.80579
58,0.475,29.52519,173.40472,694.11023,8.91044,118.83806,661.74017,30.73678,85.28652,630.37823,70.08878,60.21161,600.61847,116.89639,124.09868,672.26788,129.26865,91.12213,613.466,129.48761,75.49529,568.45538
59,0.483,29.39257,173.37544,694.18195,8.65832,119.41721,662.01025,30.73678,85.28652,630.37823,70.08878,60.21161,600.61847,116.5825,122.38543,671.95789,127.73047,90.42876,612.91895,126.47819,76.81267,565.64282
60,0.492,29.23097,172.89919,694.78485,4.62561,125.05177,656.27155,30.05146,85.50204,630.01868,69.41261,60.42082,600.25702,116.2041,121.69118,671.61584,126.89621,89.55074,612.70593,122.9087,78.76121,564.30273
61,0.5,29.59162,172.52696,695.40369,4.62561,125.05177,656.27155,30.38176,83.9633,630.81793,68.32355,61.1424,599.97528,116.37397,121.29937,671.24493,127.06881,89.6445,612.55511,122.58926,78.57877,564.11133
62,0.508,29.57404,172.36423,696.18909,4.99317,123.95937,656.9566,30.38176,83.9633,630.81793,67.42892,61.18303,599.64331,116.37397,121.29937,671.24493,126.69759,89.26966,612.02118,120.98918,79.27779,563.25952
63,0.517,29.99955,172.1153,696.38031,5.47988,122.90158,657.75531,30.55194,83.05669,631.39075,67.42892,61.18303,599.64331,116.37397,121.29937,671.24493,126.59297,88.90314,611.90558,120.69787,79.09344,562.98956
64,0.525,30.05243,172.00024,696.46704,5.47988,122.90158,657.75531,29.92198,83.9611,630.46039,67.01848,61.24994,599.18005,115.92728,121.24865,671.37158,126.74386,88.52034,612.01392,120.69787,79.09344,562.98956
65,0.533,29.43783,171.38626,696.09869,5.47988,122.90158,657.75531,29.92198,83.9611,630.46039,67.01848,61.24994,599.18005,115.92728,121.24865,671.37158,127.15665,88.63088,612.14154,121.10445,78.45544,563.63995
66,0.542,29.70635,171.43214,696.078,5.47988,122.90158,657.75531,29.92198,83.9611,630.46039,67.01848,61.24994,599.18005,116.56938,121.09557,671.4151,126.89621,89.55074,612.70593,122.09531,78.51121,563.92487
67,0.55,30.06589,171.22374,696.06683,4.99317,123.95937,656.9566,30.75458,82.36575,631.33698,67.42892,61.18303,599.64331,116.56938,121.09557,671.4151,126.89621,89.55074,612.70593,122.58926,78.57877,564.11133
68,0.558,30.14878,171.24507,695.65399,4.99317,123.95937,656.9566,30.75458,82.36575,631.33698,68.51826,60.46159,599.92499,116.6697,121.16831,671.28479,126.89621,89.55074,612.70593,124.67986,76.67775,565.6535
69,0.567,30.14878,171.24507,695.65399,5.24463,123.38078,656.68573,30.12475,83.26984,630.40674,69.60703,59.7404,600.2066,116.6697,121.16831,671.28479,126.89621,89.55074,612.70593,126.16496,76.72171,566.03644
70,0.575,29.55869,172.00581,694.93231,4.87724,124.47276,656.00067,30.12475,83.26984,630.40674,69.60703,59.7404,600.2066,116.86152,121.34706,671.41559,127.68336,90.32548,613.4928,126.47819,76.81267,565.64282
71,0.583,29.41348,172.12425,694.44055,4.87724,124.47276,656.00067,30.58468,83.27176,630.7644,69.60703,59.7404,600.2066,117.36282,121.66846,671.44452,128.76552,90.16962,614.02081,128.93367,74.75365,568.06342
72,0.592,29.35488,172.36148,694.26727,5.30185,122.32271,657.03912,30.12475,83.26984,630.40674,69.60703,59.7404,600.2066,117.27837,121.72253,670.9231,129.42216,90.5078,614.18304,130.58847,75.03049,569.52307
73,0.6,29.62994,173.06375,693.93164,4.28887,125.20184,655.18732,29.79491,84.80739,629.60767,69.60703,59.7404,600.2066,117.2143,121.86179,670.74683,129.79726,90.36503,614.23785,133.0356,74.11455,569.90558
74,0.608,29.62994,173.06375,693.93164,4.28887,125.20184,655.18732,29.79491,84.80739,629.60767,69.19774,59.80623,599.74414,116.83045,122.93302,670.81146,130.63113,91.24264,614.72064,134.47878,73.36992,570.79193
75,0.617,29.56333,173.08989,693.66559,3.70081,125.93051,654.3739,30.04102,84.2355,629.34387,69.19774,59.80623,599.74414,116.32913,123.48372,670.56769,131.20784,91.65546,615.39514,137.42842,72.21192,571.91974
76,0.625,29.56333,173.08989,693.66559,3.70081,125.93051,654.3739,30.04102,84.2355,629.34387,69.19774,59.80623,599.74414,116.32913,123.48372,670.56769,132.02544,91.94218,615.71143,138.57994,72.29449,572.12299
77,0.633,29.31288,173.24004,693.78064,3.70081,125.93051,654.3739,29.26101,84.82326,628.34698,68.1084,60.52796,599.4621,116.34155,123.58354,670.17834,132.15517,92.43761,616.21252,139.25735,72.51724,572.29895
78,0.642,29.31288,173.24004,693.78064,3.70081,125.93051,654.3739,28.70641,85.88557,627.44855,67.01848,61.24994,599.18005,116.02008,123.93398,670.5152,132.15517,92.43761,616.21252,139.39485,72.76641,572.32892
79,0.65,29.04717,173.38681,693.62793,3.70081,125.93051,654.3739,28.70641,85.88557,627.44855,67.01848,61.24994,599.18005,116.1038,124.17828,670.59265,132.15517,92.43761,616.21252,139.55136,73.03069,572.2406
80,0.658,28.94631,173.93257,693.77142,3.70081,125.93051,654.3739,28.70641,85.88557,627.44855,67.01848,61.24994,599.18005,116.1038,124.17828,670.59265,132.26282,92.24324,615.68835,138.30875,72.59757,572.33124
81,0.667,28.81369,173.90332,693.84314,3.70081,125.93051,654.3739,28.97324,86.20029,628.33057,67.01848,61.24994,599.18005,116.1038,124.17828,670.59265,131.33521,91.62338,614.94537,136.0528,73.59155,571.2533
82,0.675,29.09311,173.75993,694.23657,3.70081,125.93051,654.3739,29.79491,84.80739,629.60767,68.1084,60.52796,599.4621,116.18764,124.42241,670.67017,129.87503,91.27379,613.89612,132.21394,75.0022,569.85815
83,0.683,28.82438,173.714,694.2572,3.70081,125.93051,654.3739,29.59159,85.49969,629.66095,68.1084,60.52796,599.4621,116.1038,124.17828,670.59265,128.35379,90.91514,613.11761,128.93202,75.31365,568.65442
84,0.692,28.53324,173.5956,694.44159,4.03735,125.78077,655.45837,30.05146,85.50204,630.01868,67.42892,61.18303,599.64331,115.42744,123.69349,670.5932,127.2138,90.20151,612.92218,126.16496,76.72171,566.03644
85,0.7,28.53324,173.5956,694.44159,4.03735,125.78077,655.45837,29.59159,85.49969,629.66095,67.23392,61.86422,599.69354,115.51019,122.99619,670.75024,127.01953,89.78057,612.50366,122.75865,79.08636,564.48297
86,0.708,28.30865,173.72246,694.98108,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,66.82363,61.9309,599.23035,115.42217,121.69891,670.80664,126.89621,89.55074,612.70593,121.24542,78.96509,564.09003
87,0.717,28.33851,173.70636,695.45227,4.62561,125.05177,656.27155,29.92198,83.9611,630.46039,66.82363,61.9309,599.23035,115.52452,121.40797,670.73242,126.52499,89.1759,612.17206,120.07739,79.2648,563.60583
88,0.725,28.61909,172.78676,696.08057,4.99317,123.95937,656.9566,29.92198,83.9611,630.46039,67.01848,61.24994,599.18005,115.46022,121.32996,670.85455,126.28752,88.87474,612.19489,120.07739,79.2648,563.60583
