Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,-8.0403,293.22311,623.30713,-14.31071,228.65292,629.76556,13.61509,197.84441,632.8443,39.44417,169.87405,629.6734,72.75168,226.46378,597.4137,89.67828,188.83464,580.41528,111.21976,153.45937,559.46765
2,0.008,-7.65549,293.01514,623.39136,-14.34038,228.94978,629.47748,13.20703,197.52162,632.84943,39.44417,169.87405,629.6734,72.71443,226.58224,597.53455,89.81809,189.0423,580.7406,111.15619,153.7831,559.33228
3,0.017,-7.98068,292.88168,623.05774,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.57155,170.18716,629.93048,71.59144,227.51892,597.31567,89.67828,188.83464,580.41528,111.02682,153.98331,559.36243
4,0.025,-8.0403,293.22311,623.30713,-14.47985,228.74165,629.85583,13.20703,197.52162,632.84943,39.44417,169.87405,629.6734,72.71443,226.58224,597.53455,89.96851,189.26543,580.43707,111.35238,153.96497,559.44702
5,0.033,-8.0403,293.22311,623.30713,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.57155,170.18716,629.93048,71.91026,227.68703,597.40417,89.96851,189.26543,580.43707,111.22301,154.16521,559.47717
6,0.042,-7.8504,293.13403,623.33246,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.11707,170.58771,629.87744,71.74735,227.50279,597.30695,89.96851,189.26543,580.43707,111.35238,153.96497,559.44702
7,0.05,-8.0403,293.22311,623.30713,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.71011,170.17776,630.11304,71.75436,227.70316,597.4129,89.96851,189.26543,580.43707,111.35238,153.96497,559.44702
8,0.058,-8.0403,293.22311,623.30713,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.71011,170.17776,630.11304,73.00597,226.75928,597.60394,90.34718,189.11098,580.47369,111.22301,154.16521,559.47717
9,0.067,-8.1706,292.97076,623.03235,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.876,170.29355,630.22882,72.86804,226.76079,597.61658,90.06414,189.45955,580.58356,111.35238,153.96497,559.44702
10,0.075,-7.98068,292.88168,623.05774,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.80892,170.23112,630.19348,72.88473,226.84561,597.71906,90.89496,188.92191,580.87195,111.22301,154.16521,559.47717
11,0.083,-8.1706,292.97076,623.03235,-14.31071,228.65292,629.76556,13.61509,197.84441,632.8443,39.80892,170.23112,630.19348,73.00597,226.75928,597.60394,89.96851,189.26543,580.43707,111.35238,153.96497,559.44702
12,0.092,-8.1706,292.97076,623.03235,-14.47985,228.74165,629.85583,13.61509,197.84441,632.8443,39.80892,170.23112,630.19348,73.00597,226.75928,597.60394,90.34718,189.11098,580.47369,111.35238,153.96497,559.44702
13,0.1,-8.0403,293.22311,623.30713,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.62549,170.10088,630.05725,72.84265,226.98523,597.61206,90.34718,189.11098,580.47369,111.22301,154.16521,559.47717
14,0.108,-8.0403,293.22311,623.30713,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.71011,170.17776,630.11304,71.91026,227.68703,597.40417,90.34718,189.11098,580.47369,111.44751,153.89314,559.65289
15,0.117,-7.8504,293.13403,623.33246,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.25559,170.57834,630.05994,72.85236,226.58073,597.52191,89.96851,189.26543,580.43707,111.35238,153.96497,559.44702
16,0.125,-8.0403,293.22311,623.30713,-14.47985,228.74165,629.85583,13.61509,197.84441,632.8443,39.09498,170.34647,629.82092,72.71443,226.58224,597.53455,90.42635,189.34785,580.76221,111.44751,153.89314,559.65289
17,0.133,-7.98068,292.88168,623.05774,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.57155,170.18716,629.93048,71.63873,227.38004,597.18463,89.96851,189.26543,580.43707,111.31813,154.09337,559.68304
18,0.142,-8.0403,293.22311,623.30713,-14.34038,228.94978,629.47748,13.20703,197.52162,632.84943,39.58109,169.998,629.8385,71.75436,227.70316,597.4129,89.63233,189.87984,580.62952,111.35238,153.96497,559.44702
19,0.15,-8.1706,292.97076,623.03235,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.57155,170.18716,629.93048,72.86804,226.76079,597.61658,89.96851,189.26543,580.43707,111.35238,153.96497,559.44702
20,0.158,-8.0403,293.22311,623.30713,-14.34038,228.94978,629.47748,13.20703,197.52162,632.84943,38.93372,170.34729,629.61731,72.71443,226.58224,597.53455,89.67828,188.83464,580.41528,111.35238,153.96497,559.44702
21,0.167,-7.98068,292.88168,623.05774,-14.34038,228.94978,629.47748,13.20703,197.52162,632.84943,39.12661,170.39847,629.78552,71.59144,227.51892,597.31567,89.96851,189.26543,580.43707,111.15619,153.7831,559.33228
22,0.175,-7.98068,292.88168,623.05774,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.26514,170.3891,629.96802,71.59144,227.51892,597.31567,89.96851,189.26543,580.43707,111.15619,153.7831,559.33228
23,0.183,-7.98068,292.88168,623.05774,-14.46049,228.40004,630.16803,13.20703,197.52162,632.84943,39.09498,170.34647,629.82092,72.71443,226.58224,597.53455,89.67828,188.83464,580.41528,111.3149,153.38751,559.67365
24,0.192,-7.98068,292.88168,623.05774,-14.34038,228.94978,629.47748,12.9508,197.50626,633.00409,39.71967,169.9886,630.02106,71.63873,227.38004,597.18463,89.96851,189.26543,580.43707,111.3149,153.38751,559.67365
25,0.2,-7.8504,293.13403,623.33246,-14.31071,228.65292,629.76556,13.61509,197.84441,632.8443,39.71011,170.17776,630.11304,71.63873,227.38004,597.18463,89.96851,189.26543,580.43707,111.12196,153.9115,559.56836
26,0.208,-7.78573,292.76276,623.11664,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.71967,169.9886,630.02106,71.75436,227.70316,597.4129,90.34718,189.11098,580.47369,111.25134,153.71129,559.53821
27,0.217,-7.8504,293.13403,623.33246,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.71011,170.17776,630.11304,72.75168,226.46378,597.4137,90.34718,189.11098,580.47369,111.51105,153.56937,559.78827
28,0.225,-7.65549,293.01514,623.39136,-14.34038,228.94978,629.47748,13.61509,197.84441,632.8443,39.71967,169.9886,630.02106,71.74735,227.50279,597.30695,90.34718,189.11098,580.47369,111.51105,153.56937,559.78827
29,0.233,-7.65549,293.01514,623.39136,-14.21346,228.71028,629.8313,13.61509,197.84441,632.8443,39.71011,170.17776,630.11304,72.85236,226.58073,597.52191,90.89496,188.92191,580.87195,111.51105,153.56937,559.78827
30,0.242,-7.65549,293.01514,623.39136,-14.07722,228.92256,629.46289,13.61509,197.84441,632.8443,39.97527,169.94476,629.93268,73.00597,226.75928,597.60394,90.34718,189.11098,580.47369,111.51105,153.56937,559.78827
31,0.25,-7.65549,293.01514,623.39136,-14.21346,228.71028,629.8313,13.61509,197.84441,632.8443,39.98443,170.3571,630.08313,71.74735,227.50279,597.30695,90.89496,188.92191,580.87195,111.44751,153.89314,559.65289
32,0.258,-7.65549,293.01514,623.39136,-14.07722,228.92256,629.46289,13.61509,197.84441,632.8443,39.876,170.29355,630.22882,71.91026,227.68703,597.40417,90.34718,189.11098,580.47369,111.44751,153.89314,559.65289
