Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,481.03729,58.37082,1167.97058,461.07666,35.53573,1137.36548,526.51984,1.30873,1113.51294,580.6488,-21.6578,1117.37109,546.80695,20.21074,1192.9364,600.79688,9.72117,1202.98132,643.58862,-1.26765,1207.27246
2,0.008,480.8678,59.39577,1167.84839,461.07666,35.53573,1137.36548,525.52631,1.8909,1113.63721,579.06482,-22.5203,1116.94824,546.5592,21.14416,1191.36316,600.63892,9.80143,1202.17236,643.50409,-0.69707,1204.7124
3,0.017,480.72287,59.33726,1167.65356,459.49243,36.45369,1137.39905,524.39166,2.26813,1113.07153,577.31348,-22.71453,1115.61548,545.91858,21.0496,1190.98303,601.72888,11.28657,1200.68921,643.35797,-0.86219,1203.69141
4,0.025,480.50153,59.59729,1166.83679,458.10941,35.62414,1136.97705,523.71222,2.65973,1112.38257,575.76013,-21.89632,1114.36694,544.68506,20.19484,1190.25903,600.41498,9.11961,1199.92505,641.62024,-3.50382,1202.10388
5,0.033,480.43027,60.72472,1166.60754,458.17426,38.84072,1136.67175,522.86096,2.53409,1111.97156,573.83118,-22.19401,1111.90698,544.80316,21.53899,1189.59546,600.20685,8.51171,1197.96545,641.72009,-3.83983,1201.02075
6,0.042,479.83411,60.7212,1166.18018,456.84384,37.85249,1136.5011,521.06848,4.19906,1109.89722,573.11218,-21.94766,1110.59265,543.6554,20.72841,1189.27283,598.78107,7.88816,1196.92151,640.33008,-5.87782,1199.49988
7,0.05,479.00214,62.46645,1165.62231,456.24771,38.12282,1135.97424,519.90161,4.08155,1108.94348,571.78204,-21.74281,1110.37097,542.10516,20.28972,1189.14929,596.93817,5.46208,1196.62231,638.52795,-7.77971,1198.97681
8,0.058,478.41974,62.27279,1164.5155,456.79565,41.4935,1134.81799,519.25171,4.73713,1108.44336,571.59113,-21.43854,1110.09131,541.99268,21.26428,1188.6073,594.81573,3.99207,1196.43738,636.64886,-8.77407,1198.03259
9,0.067,477.92029,63.51424,1163.8916,455.88763,42.12607,1134.62976,518.56586,4.85594,1108.1947,570.13922,-22.24589,1109.87915,540.46747,20.48566,1188.76563,593.70032,3.84382,1195.77417,635.11829,-10.3812,1197.40674
10,0.075,478.27078,66.04052,1163.3623,455.68027,42.49446,1132.74182,517.51794,6.15881,1107.86096,568.93036,-22.67176,1110.45789,538.65295,20.24477,1188.45313,592.44354,2.96317,1195.83508,632.76154,-12.95967,1197.10022
11,0.083,477.14972,65.68369,1162.6073,455.05191,43.45311,1132.06628,516.60107,5.33711,1108.0592,567.95721,-22.47969,1110.59509,536.90582,19.85037,1188.68652,590.19232,1.19337,1195.84985,631.1347,-13.60068,1196.96411
12,0.092,476.21823,66.07286,1161.84998,454.60941,43.09398,1131.33362,515.74945,5.14222,1108.0658,567.84668,-21.68459,1110.70361,536.05072,19.97755,1188.91882,589.22681,1.02947,1196.17493,630.33746,-13.0964,1197.09534
13,0.1,474.88864,66.8963,1161.32642,454.08636,43.79627,1131.2876,515.48285,5.11933,1108.19421,565.45062,-23.79917,1112.76501,534.22375,21.14325,1188.80994,587.84924,2.22943,1196.34363,629.19281,-12.95319,1197.63696
14,0.108,474.6348,66.93945,1161.03381,453.40509,45.66119,1130.91284,514.83911,4.30143,1108.76929,564.69183,-23.67708,1113.99133,532.77405,21.9661,1189.22205,586.91656,2.79035,1196.79773,627.25128,-12.84905,1197.66797
15,0.117,473.20746,67.34828,1160.71387,451.78464,45.85302,1130.88989,513.20276,5.10444,1109.30823,562.55652,-24.91309,1114.7616,531.82104,23.09463,1189.43176,585.21307,3.20296,1197.89111,625.93384,-12.01781,1198.15796
16,0.125,473.06433,68.28814,1160.44458,451.78464,45.85302,1130.88989,511.13785,5.14072,1109.73523,560.57623,-25.81899,1116.92871,530.87683,24.71157,1190.17761,584.52423,3.43189,1198.54028,625.36981,-11.51487,1198.89661
17,0.133,472.01154,69.08767,1159.72668,450.90973,47.03933,1131.08801,509.4061,5.40653,1111.92761,558.10822,-27.29166,1117.66785,529.97217,26.02974,1190.17615,582.40997,5.09157,1198.48608,624.91895,-9.60872,1198.87939
18,0.142,471.43906,71.62144,1158.23633,449.36032,48.4837,1131.29846,507.85022,4.17094,1113.07776,557.15381,-27.62468,1120.16602,528.49237,27.65276,1190.11182,582.19171,6.73349,1198.83435,622.82367,-8.3134,1198.68494
19,0.15,470.79568,72.47523,1157.1759,448.02905,49.32779,1131.20825,506.44128,3.7307,1113.64978,554.16455,-29.54388,1122.1593,526.94806,29.50706,1189.92749,581.47028,7.44504,1198.93005,621.92249,-8.21138,1198.3457
20,0.158,469.76666,73.64217,1156.30908,447.41312,49.09969,1130.77832,503.89743,3.0523,1114.31042,551.57068,-29.96064,1124.05237,525.76678,30.22217,1189.41577,579.26495,8.60973,1198.20557,620.98383,-8.20515,1197.41101
21,0.167,469.15036,74.53718,1155.18115,445.60217,49.49547,1130.76111,501.85446,2.42285,1114.58789,549.88269,-30.6325,1125.08679,525.23322,30.3773,1188.96863,578.8421,9.38266,1197.86963,620.09668,-8.39154,1197.69409
22,0.175,468.71298,74.97865,1154.17529,443.25793,50.26517,1129.94116,500.34729,1.72033,1115.3822,547.5473,-32.14606,1125.828,523.19043,32.24668,1188.62805,577.7796,10.39567,1196.77441,616.66913,-7.98941,1196.03772
23,0.183,468.04419,75.65923,1153.22974,442.93173,51.9967,1129.27637,497.87305,-0.34409,1115.84229,545.49133,-31.95565,1126.01758,521.71118,32.6992,1187.78418,576.73657,11.05568,1196.00708,615.99139,-7.60628,1195.44006
24,0.192,466.62787,78.60649,1150.83789,441.86292,52.36549,1129.03845,496.49167,2.93866,1114.5874,543.57233,-30.05647,1126.66345,521.13104,33.8041,1187.50989,574.3161,12.4366,1195.68933,614.57019,-9.10075,1194.56372
25,0.2,466.00735,79.00097,1150.39075,439.71082,53.63947,1128.44458,493.6713,1.50998,1114.14746,539.48303,-32.7726,1127.39099,519.81256,35.02787,1187.08435,573.38953,12.13308,1195.27161,611.58063,-10.11219,1193.84143
