Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,-54.56226,406.18729,442.07858,-22.8291,364.82129,421.48102,-17.03175,338.16833,369.37674,-25.03543,329.76511,322.06335,-26.4699,413.47809,350.24542,-32.45642,398.51675,297.53308,-36.63647,391.95358,255.03238
2,0.008,-53.16449,405.42612,441.3457,-24.52925,361.42773,420.54593,-20.92151,335.11853,368.86111,-26.35055,323.1217,323.74765,-27.50637,410.55301,348.42358,-34.64233,399.24854,296.46219,-40.5402,395.13742,253.48503
3,0.017,-51.04881,402.98227,439.16565,-24.59857,358.19843,419.16196,-23.47897,330.29227,369.27554,-27.17623,316.03207,327.3028,-29.04689,406.72266,347.53018,-37.97834,397.93246,294.01987,-44.75827,394.95438,251.35089
4,0.025,-49.67467,403.21982,438.03632,-24.7956,357.61646,418.23871,-26.0989,328.54056,369.54526,-33.54645,310.52118,329.05841,-30.306,403.86911,345.49963,-41.52387,395.87277,292.86011,-48.61849,393.29315,249.89017
5,0.033,-49.30359,403.54272,437.28662,-26.69751,355.12921,416.32645,-28.40954,325.00626,369.87997,-31.0418,304.8573,332.01404,-32.14996,400.41989,343.40463,-42.96538,391.94281,292.02557,-51.3228,391.27994,249.25133
6,0.042,-48.85252,402.90857,436.19705,-28.26689,353.8815,416.03461,-31.10882,321.78842,372.5484,-31.95814,300.73276,335.19482,-34.31638,395.55688,341.02783,-45.56385,386.92444,290.97046,-54.46116,385.74298,247.77849
7,0.05,-49.45069,402.93198,434.55441,-28.29142,354.02277,415.57367,-33.16843,320.27524,373.46875,-33.55126,297.60925,337.52777,-36.36292,392.73334,339.61362,-47.82463,381.58649,289.23175,-56.70998,378.11111,246.83543
8,0.058,-48.97204,402.66528,432.28885,-29.37203,353.25598,415.75977,-33.01628,318.90945,374.8143,-33.62167,294.76532,340.77917,-38.97532,389.82779,337.65463,-50.78583,374.00061,288.79654,-59.10955,370.71631,247.17252
9,0.067,-48.88855,404.05551,431.80737,-29.35632,354.01767,416.14584,-32.6173,317.45685,376.68951,-31.81015,291.34665,344.76108,-40.29234,384.90985,336.25723,-53.3933,367.80356,289.20609,-62.21244,360.31342,247.35185
10,0.075,-49.54034,404.67172,431.41501,-29.35632,354.01767,416.14584,-30.96698,317.31934,379.3009,-28.57042,289.95651,346.7128,-39.76459,381.91708,335.229,-53.14242,361.1691,290.11658,-64.32178,350.29572,248.83372
11,0.083,-51.22063,404.16956,430.19226,-28.2471,354.64993,416.98788,-29.44961,315.65405,381.07935,-24.64461,289.24786,350.8233,-40.35473,378.31229,334.92386,-52.93234,354.57278,290.4375,-65.16883,339.18866,251.00505
12,0.092,-52.89257,404.99985,429.11807,-27.14203,355.3028,418.49905,-27.21883,315.34882,383.27383,-19.90488,288.3407,354.02704,-39.41883,376.52603,335.13385,-53.15778,346.98062,292.62408,-66.13087,328.3129,254.20108
13,0.1,-53.5981,405.5351,428.69513,-25.08331,358.04388,420.35397,-21.40419,318.3212,385.92645,-14.82466,289.25104,355.79086,-38.49585,373.78137,335.25824,-51.9328,340.75119,294.11377,-63.8317,318.45251,258.72794
14,0.108,-56.76065,403.84341,426.939,-25.81542,358.15137,420.44565,-19.22974,318.26706,387.70932,-10.04759,290.21835,357.25522,-35.90435,373.02716,335.37784,-48.97934,335.18237,296.36005,-59.52683,311.62109,262.72934
15,0.117,-58.1725,404.4512,427.09875,-25.14624,360.8869,421.45059,-14.57906,321.93555,389.66437,-2.59371,293.59137,361.39261,-35.3316,373.31833,335.20633,-44.94202,333.15561,298.70163,-52.8191,305.39578,266.99179
16,0.125,-58.0985,404.12241,426.9101,-24.50581,363.17664,423.35526,-11.10638,324.40485,391.01157,3.79644,296.10025,362.36053,-29.71715,372.16895,335.93991,-36.92651,331.45935,301.15018,-44.99111,300.68634,267.77222
17,0.133,-59.38684,404.99326,427.32153,-23.1488,364.76334,425.57108,-6.14446,326.04547,392.23038,9.9489,300.84439,363.4165,-27.66213,372.13342,337.35825,-32.04829,331.77982,301.9527,-34.61198,302.92087,268.70309
18,0.142,-60.51023,404.87711,427.72821,-23.03873,364.80765,425.81152,-1.45579,328.40897,394.62335,16.33289,304.89941,365.08368,-25.45963,373.75677,338.89462,-23.67773,333.50931,302.1073,-24.93109,306.00266,268.11401
19,0.15,-61.03151,402.61646,428.05417,-23.27787,364.41397,426.259,2.30247,334.1571,397.03595,22.0773,308.57095,366.09756,-23.8036,374.09515,340.47052,-17.31583,336.7515,302.65533,-14.6356,311.41797,268.11752
20,0.158,-60.14682,401.46582,429.3826,-22.32051,364.2811,427.66528,5.43324,334.88431,397.53854,27.6496,313.84341,367.01105,-20.64856,377.86667,342.94894,-11.64546,341.8071,303.70111,-6.54879,319.00925,265.49408
21,0.167,-59.05155,399.75934,430.51492,-20.36265,364.7132,428.87518,7.64429,336.32684,397.65604,33.61334,319.45346,367.76407,-19.85849,380.9902,345.16956,-7.48906,347.84702,301.53668,-1.35994,327.53329,264.1312
22,0.175,-58.93082,398.67398,430.6546,-20.36892,362.09161,429.89771,9.25629,337.48718,397.07031,36.0233,322.00439,366.75528,-17.62361,381.98309,346.42361,-6.02923,354.79221,301.21378,0.50104,336.64798,260.94547
23,0.183,-57.49543,396.65445,432.00967,-20.12338,357.49124,428.35339,9.62573,339.19345,397.33466,39.01407,326.70398,365.96439,-14.86681,386.75748,346.77426,-6.48169,361.52118,298.29388,-0.9103,346.14423,257.47122
24,0.192,-55.94855,392.5116,432.8811,-18.72741,357.6167,429.00436,9.91477,339.19693,396.26776,41.04542,331.16837,364.17142,-14.01769,388.10843,347.63968,-6.57426,368.79065,297.1713,-2.6736,358.9043,254.60211
25,0.2,-53.0825,393.18524,434.43842,-18.61497,352.69058,426.85019,10.26778,339.5752,393.52682,41.13311,332.55264,361.43716,-14.14188,390.88074,347.82758,-8.62863,375.88306,295.0253,-5.33442,368.88757,251.64342
26,0.208,-51.77633,393.5574,436.08185,-17.99901,352.35843,426.13586,10.63422,340.87888,390.63983,39.17633,335.03046,358.33545,-15.98597,393.81778,347.20978,-10.72833,383.02347,295.63312,-7.96065,379.7782,251.23439
27,0.217,-49.08379,392.18463,435.20343,-17.20889,351.78848,424.73422,10.0182,340.7041,386.90015,37.06938,337.0007,353.80975,-16.91104,394.73654,347.11523,-13.52633,389.19373,294.21869,-11.33728,391.36145,250.37405
28,0.225,-48.63436,390.09604,434.73459,-16.70013,351.65976,421.34705,7.45033,340.53604,383.69064,33.00684,336.79843,350.31351,-19.1287,394.54449,346.82471,-16.72176,394.61172,293.72137,-15.32926,399.396,249.20616
29,0.233,-45.99089,391.07632,433.05756,-16.3571,350.60336,419.26199,5.43774,339.25671,380.68066,31.15473,335.36136,345.9335,-20.82662,394.16611,344.96893,-20.70117,398.17734,293.36423,-21.03782,404.68195,249.26181
30,0.242,-45.02789,390.75656,432.76523,-16.30391,350.00735,417.09283,4.76964,338.82281,378.99637,27.16804,330.38794,342.65912,-23.00018,395.50259,343.76758,-24.99586,399.35883,292.20728,-26.35771,409.6889,249.07312
31,0.25,-43.86646,391.01376,431.96921,-18.34047,346.42517,415.24075,1.4094,333.4545,376.51675,24.70039,325.74847,341.14758,-26.16637,394.51984,341.96771,-29.07648,399.94586,290.73218,-33.50056,409.64926,248.35039
32,0.258,-43.20897,391.78751,431.78674,-18.55924,346.01459,414.20724,-0.69945,330.84616,376.05051,19.51609,318.88464,340.16403,-28.45077,393.40408,341.51157,-33.71781,399.04892,290.00253,-40.24035,409.21732,246.60103
33,0.267,-42.62612,393.18814,431.5267,-19.29192,345.78308,413.51566,-3.93051,327.72064,374.49878,13.76482,312.5231,338.67099,-30.88783,392.91907,340.11572,-39.02811,396.75174,287.37112,-45.82557,407.2186,246.20866
34,0.275,-42.1486,394.60107,430.87091,-19.80058,347.39059,412.72437,-7.37111,323.30228,374.33987,7.1127,305.03073,336.94498,-32.92356,390.82343,337.83362,-43.0193,393.93158,286.99414,-51.75145,401.45645,244.04482
35,0.283,-41.66946,395.99219,430.31265,-21.19943,349.19321,411.48508,-10.31195,322.58304,374.1864,1.37942,301.12177,337.49094,-34.39742,390.76443,336.68289,-47.72083,389.00967,285.61612,-58.81776,393.32941,243.96489
36,0.292,-42.39676,397.97607,429.51239,-21.71156,351.21869,412.1395,-13.3303,318.5502,374.39313,-6.19764,295.56674,337.65793,-35.91066,388.68222,335.63742,-50.87128,381.96204,285.38715,-61.6121,384.01285,243.13708
37,0.3,-44.53733,399.95685,429.27878,-21.88047,352.29874,412.3056,-17.84565,316.06058,375.00604,-14.24454,291.08606,338.63385,-36.11561,386.05579,333.93185,-51.87274,375.39728,284.71518,-63.782,373.72751,242.75421
38,0.308,-45.4812,402.00928,428.38345,-22.28839,354.04712,412.05927,-21.00143,314.54446,376.88632,-20.49847,287.88104,340.60443,-35.80802,385.82974,333.56607,-50.67353,367.9184,284.42502,-66.04623,359.64719,243.29939
39,0.317,-46.46716,402.48236,428.24533,-22.92151,356.40231,414.99643,-24.97279,312.19147,378.60358,-26.28823,283.50394,344.13126,-35.43505,383.94113,333.31372,-50.09369,360.7092,286.66327,-64.91635,346.54007,246.59445
40,0.325,-48.72247,404.86279,428.54718,-24.07967,356.79913,415.83209,-27.33452,312.08774,380.56213,-29.01227,282.96838,347.27661,-32.81283,380.40244,333.24326,-49.45176,352.74341,288.64435,-60.72141,336.17578,250.96106
41,0.333,-50.05635,406.42505,428.38919,-25.0891,357.62503,418.85559,-27.08726,312.10236,383.74612,-35.61961,281.80219,350.55927,-29.90235,380.07748,334.78622,-45.45236,346.99323,292.99753,-57.28772,324.62274,255.51813
42,0.342,-51.38821,407.2345,428.77634,-24.3424,357.94308,420.42435,-25.98906,313.62619,385.10721,-36.00211,281.70123,350.59421,-28.63095,379.57327,335.41641,-39.9219,342.33612,295.9277,-50.91615,316.07242,261.83923
43,0.35,-52.26255,407.535,428.73126,-24.20856,359.99905,422.29834,-24.03216,314.16724,386.66144,-33.42456,283.89505,351.81873,-26.4951,378.56149,336.58585,-35.04062,338.01508,298.56638,-44.20268,310.57162,266.1214
44,0.358,-55.88871,406.84067,428.99701,-23.80188,363.39786,424.31467,-17.65163,317.53152,388.62427,-25.73385,290.30573,349.61267,-24.15132,379.40698,339.21796,-30.98797,336.3941,301.62708,-37.69006,307.22058,270.29007
45,0.367,-57.39899,406.6311,430.1098,-21.20106,365.5192,426.74432,-13.53609,319.54346,389.88531,-12.68853,293.62103,352.29025,-22.10295,380.64307,341.5509,-25.79967,337.21011,303.56845,-29.29511,306.07123,272.19009
46,0.375,-58.08161,406.48853,431.33478,-21.11982,365.97394,427.97577,-9.55877,323.15631,392.06415,-4.28682,297.01599,354.35434,-22.46996,381.05219,342.58395,-21.08784,339.26303,305.78616,-21.89215,310.05463,272.64999
47,0.383,-58.66275,406.12268,431.68808,-20.90221,366.77805,430.22098,-6.03982,325.8616,395.22626,2.7851,300.12482,357.22479,-19.24074,383.46786,344.99466,-16.24548,342.59778,306.09637,-14.3538,313.70752,272.19199
48,0.392,-59.12149,406.57208,433.91855,-21.17303,367.95743,430.88489,-0.67135,329.89401,396.1557,10.76279,306.29169,358.43414,-17.58413,385.95813,347.15347,-10.56281,347.97385,306.87903,-8.21228,320.8501,271.88657
49,0.4,-58.9342,406.43967,435.88651,-20.78781,366.87842,431.82623,2.03023,332.79828,396.65826,16.5434,310.94244,359.36722,-18.46256,387.67554,348.00327,-8.09169,353.9007,306.01239,-5.43292,330.099,270.41196
50,0.408,-57.83762,404.97232,436.65372,-20.73134,365.82465,432.59177,6.09204,335.94574,397.59225,20.53412,318.332,357.7323,-15.78906,393.14999,351.40298,-7.13059,360.91,306.39093,-2.69272,340.04324,268.03561
51,0.417,-57.47909,404.68454,437.49847,-20.36213,364.77765,433.06656,6.48928,339.97177,395.04492,24.13804,324.5864,356.66315,-14.09301,395.5134,352.02032,-6.08685,368.25409,303.94165,-1.42042,349.56586,265.0563
52,0.425,-56.66386,403.10294,438.96155,-19.86992,364.60287,432.92789,5.87072,343.07883,393.77847,26.50047,331.80829,354.03632,-13.70515,398.92688,353.12778,-6.84245,374.96683,303.69498,-2.97214,360.6785,262.2016
53,0.433,-54.38456,401.55084,441.22302,-20.00056,363.32565,431.17523,5.87323,345.32855,390.81503,27.21167,337.23276,351.3671,-13.78671,402.89343,353.90033,-7.94386,382.64496,303.33841,-5.67071,371.75336,259.81512
54,0.442,-54.32253,400.82593,440.5275,-19.41531,360.43088,428.68839,6.45425,347.8577,388.46915,25.44618,342.63174,348.06912,-14.10837,405.35141,353.54794,-10.04977,389.26129,301.69943,-7.54054,381.65579,257.74655
55,0.45,-53.15243,400.43109,440.35492,-19.67896,360.13065,426.89386,5.01687,349.285,385.17871,24.97944,345.98254,346.42929,-16.34445,408.21756,353.58472,-11.98889,395.08084,299.87521,-9.7572,392.10895,256.71848
56,0.458,-51.96581,400.72168,440.11548,-19.30727,359.98248,424.70105,4.14153,351.00931,381.90271,21.86386,349.46432,342.17944,-17.52555,408.82721,353.44717,-14.72635,399.61206,299.63431,-13.40107,399.21503,255.3687
57,0.467,-50.38629,401.44507,438.84872,-19.60215,359.05167,421.63617,1.43938,351.47336,378.33649,19.4364,350.23541,339.1441,-20.12737,408.87769,350.86572,-18.29878,404.9668,297.84052,-17.33413,407.23233,254.33022
58,0.475,-49.94341,401.75684,438.07837,-20.3872,358.91022,420.42917,0.02541,351.37445,376.03781,17.04931,350.32202,337.32602,-21.54942,409.74402,348.8186,-21.52291,408.03461,296.0647,-22.21882,413.23621,253.76973
59,0.483,-48.69225,402.21689,437.41342,-20.75634,359.38638,417.36469,-3.8039,346.85345,372.78268,12.74337,345.80652,334.5173,-24.9528,408.75317,348.0658,-26.44768,410.32379,295.27756,-28.58589,417.41809,252.63028
60,0.492,-47.68157,402.56604,436.73453,-21.25067,359.15207,415.83612,-6.04476,345.56226,371.1485,8.11819,340.01572,333.16052,-26.92281,410.00598,346.41226,-32.04844,411.81458,293.73795,-35.17477,420.7037,251.37144
61,0.5,-46.80021,403.51184,436.0687,-22.7172,357.60248,414.27338,-9.47414,342.98764,370.61694,4.13168,333.95462,331.27432,-30.05717,407.72028,344.27679,-35.67546,411.53629,292.65186,-40.57,421.07565,251.07582
62,0.508,-45.56637,405.47672,434.68823,-24.50307,358.03934,413.31763,-13.05034,338.68835,369.44543,-1.76704,327.26968,330.69766,-31.31317,407.15387,343.27182,-39.20457,409.89063,291.72092,-46.51943,419.86493,248.89517
63,0.517,-45.83198,405.99036,433.73566,-24.84806,358.29172,412.69934,-16.51447,337.58679,368.94489,-7.95046,322.61749,329.61459,-33.90977,405.06973,341.30725,-44.35508,407.89645,289.84482,-51.17077,415.87521,247.53033
