Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,38.71417,242.99518,624.54364,38.20346,192.92105,659.33386,54.70745,140.13538,668.98462,92.00641,102.77142,641.51001,126.55332,198.69342,618.42322,148.29985,137.65385,603.75055,139.58977,85.32632,595.96832
2,0.008,38.71417,242.99518,624.54364,38.20346,192.92105,659.33386,54.87051,140.10849,669.07275,91.62877,103.02854,641.46832,126.76089,198.61664,618.62,148.29985,137.65385,603.75055,139.58977,85.32632,595.96832
3,0.017,38.71417,242.99518,624.54364,38.20346,192.92105,659.33386,54.87051,140.10849,669.07275,91.62877,103.02854,641.46832,126.55332,198.69342,618.42322,148.29985,137.65385,603.75055,139.49852,84.91405,596.01678
4,0.025,38.71417,242.99518,624.54364,38.20346,192.92105,659.33386,54.76904,140.24599,668.96838,91.62877,103.02854,641.46832,126.41937,198.41074,618.85327,148.29985,137.65385,603.75055,139.58977,85.32632,595.96832
5,0.033,38.71417,242.99518,624.54364,38.20346,192.92105,659.33386,54.69534,140.01015,669.10132,91.84145,103.09131,641.7301,126.58391,198.66298,618.75995,148.29985,137.65385,603.75055,141.11398,85.11759,594.91638
6,0.042,38.71417,242.99518,624.54364,38.20346,192.92105,659.33386,54.87051,140.10849,669.07275,91.88762,103.22692,641.69446,126.58391,198.66298,618.75995,148.29985,137.65385,603.75055,142.50647,83.52754,594.59821
7,0.05,38.71417,242.99518,624.54364,38.20346,192.92105,659.33386,54.70745,140.13538,668.98462,91.84145,103.09131,641.7301,126.58391,198.66298,618.75995,148.29985,137.65385,603.75055,142.50647,83.52754,594.59821
8,0.058,38.73156,243.20459,624.30756,38.20346,192.92105,659.33386,54.70745,140.13538,668.98462,92.10903,103.50097,641.84961,126.55332,198.69342,618.42322,148.29985,137.65385,603.75055,141.01591,85.6955,594.80042
9,0.067,38.30806,243.16592,624.53076,38.20346,192.92105,659.33386,54.76904,140.24599,668.96838,91.88762,103.22692,641.69446,126.53452,198.89459,618.22858,148.29985,137.65385,603.75055,141.01591,85.6955,594.80042
10,0.075,38.08754,243.44437,624.09052,38.89101,193.58401,658.94165,54.70745,140.13538,668.98462,92.06017,103.78194,641.716,126.3135,199.55136,618.22736,148.29985,137.65385,603.75055,141.01591,85.6955,594.80042
