Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,290.40451,83.16682,1137.46472,295.47983,33.4814,1112.39539,316.02371,3.67531,1101.63477,335.34445,-31.08594,1110.11511,367.59833,38.02968,1157.13208,407.6062,18.15185,1164.04443,450.17609,7.2144,1168.9834
2,0.008,293.05023,81.69609,1137.56323,296.83725,30.65616,1113.60095,318.11633,3.1683,1102.37305,337.97873,-32.28558,1111.10388,369.52383,38.21854,1156.90967,411.15857,18.19424,1163.64624,453.83463,8.06608,1167.30249
3,0.017,295.37,82.02756,1137.87378,298.53979,29.79168,1115.38806,319.16174,2.01121,1103.95642,338.67001,-33.54364,1111.41162,372.07394,38.3604,1156.59888,413.72882,17.84642,1162.65039,456.46225,7.60904,1166.15063
4,0.025,298.09854,82.29507,1138.01208,300.17557,28.74839,1115.62988,319.52057,0.304,1105.23853,338.79037,-33.12542,1112.19495,375.19232,38.17186,1155.93811,416.14957,17.95247,1162.33228,458.14893,7.03818,1165.10229
5,0.033,299.24228,82.09212,1138.21899,300.72961,29.01982,1116.0625,319.81949,-2.23327,1106.12976,339.31546,-34.75306,1113.10376,376.66028,37.56545,1155.46326,417.00668,16.14048,1162.20898,458.91336,4.10324,1164.11157
6,0.042,300.59641,80.97279,1138.21326,302.21796,28.78234,1116.31165,320.18948,-3.03144,1106.58081,339.2439,-35.99913,1113.62622,377.32294,36.99255,1155.52795,418.01486,14.8181,1161.07776,459.60266,1.93028,1162.39465
7,0.05,302.46185,80.43405,1137.9353,303.78683,29.3913,1117.18799,321.86276,-0.84584,1106.64575,339.20963,-37.18351,1113.2533,379.017,35.59839,1155.17944,418.27164,12.27127,1160.55908,459.36664,-2.13255,1162.83057
8,0.058,302.77481,79.86201,1138.31348,302.75882,27.73223,1117.09888,320.49741,-2.95682,1106.74768,338.68213,-39.05767,1113.16528,380.7746,33.19339,1154.62048,417.81503,8.70131,1160.56189,459.62961,-5.48551,1161.28918
9,0.067,303.24573,79.43292,1138.02844,303.16202,27.67871,1116.323,320.14151,-3.96439,1106.36011,338.25339,-39.49017,1112.33606,380.55316,30.80118,1154.26062,418.34888,7.38585,1160.04565,459.33936,-8.36047,1161.61169
10,0.075,304.02518,79.09097,1137.72913,303.2005,25.50765,1115.95996,321.25,-6.78967,1105.67151,338.45227,-39.19746,1112.51221,379.44647,29.6964,1155.20642,417.99765,5.33223,1159.96997,459.18399,-11.00389,1161.41614
11,0.083,305.46225,76.29086,1137.88989,304.47717,25.40255,1115.34924,323.51434,-4.80437,1104.07043,339.49396,-43.74654,1110.40552,381.31784,28.55201,1155.08533,419.78,4.25619,1160.37866,458.84027,-14.02955,1161.578
12,0.092,305.95932,75.24044,1137.68164,307.50336,25.5999,1115.28381,324.89093,-6.42143,1102.20642,342.89856,-43.4037,1108.64539,381.48727,27.09081,1154.88965,419.03781,1.31039,1159.66968,460.14282,-14.47191,1161.12122
13,0.1,306.91779,73.15782,1137.08655,307.79135,22.11684,1114.29175,326.68686,-8.25331,1101.60742,343.27774,-45.7758,1107.35901,381.21323,25.25942,1154.78955,420.76889,0.96585,1159.62329,461.35114,-16.1555,1161.44678
14,0.108,307.23471,71.0745,1137.90918,309.65558,21.26216,1112.11987,328.75098,-10.34222,1100.2052,349.2843,-43.37236,1105.18701,383.63889,24.58918,1154.72327,422.47043,0.13863,1159.05969,464.03891,-14.25869,1162.07349
15,0.117,308.2442,70.16998,1137.53723,313.70831,22.11961,1111.44116,331.23123,-9.97125,1098.79785,352.94659,-44.70763,1101.99341,384.14734,23.76822,1154.55408,424.06387,0.00301,1159.37634,466.69626,-13.00855,1162.35449
