Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,55.80177,89.82973,1176.46863,-10.49722,108.82179,1174.20215,-58.64986,93.39017,1194.57202,-98.56099,62.23911,1209.73645,-1.42903,32.79437,1253.20154,-66.15137,6.83238,1265.21545,-114.39471,-3.47848,1241.59827
2,0.008,55.80177,89.82973,1176.46863,-10.49722,108.82179,1174.20215,-58.64986,93.39017,1194.57202,-98.56099,62.23911,1209.73645,-1.5002,32.62063,1253.24036,-66.15137,6.83238,1265.21545,-114.81258,-3.14423,1241.49097
3,0.017,55.63492,89.67138,1176.72559,-10.49722,108.82179,1174.20215,-58.64986,93.39017,1194.57202,-98.56099,62.23911,1209.73645,-1.5002,32.62063,1253.24036,-66.22984,6.38182,1265.1062,-114.80889,-3.61483,1241.44373
4,0.025,55.57613,89.48189,1176.83386,-10.49722,108.82179,1174.20215,-58.64986,93.39017,1194.57202,-98.56099,62.23911,1209.73645,-1.62339,32.39808,1253.14795,-66.24017,6.54053,1265.23743,-114.90257,-3.66485,1241.40637
5,0.033,55.57613,89.48189,1176.83386,-10.49722,108.82179,1174.20215,-58.64986,93.39017,1194.57202,-98.72661,61.83542,1209.80542,-1.71284,32.41565,1253.63684,-66.24017,6.54053,1265.23743,-114.82973,-3.56531,1241.76172
6,0.042,55.63398,89.34396,1176.97302,-10.56038,109.54627,1174.37903,-58.72641,93.29394,1194.71387,-98.72661,61.83542,1209.80542,-1.94347,32.46993,1253.97766,-66.03638,6.3579,1265.34973,-114.82973,-3.56531,1241.76172
7,0.05,55.63398,89.34396,1176.97302,-10.49722,108.82179,1174.20215,-58.72641,93.29394,1194.71387,-98.72661,61.83542,1209.80542,-2.20674,32.51853,1254.25635,-66.50639,6.5466,1265.50024,-114.82973,-3.56531,1241.76172
8,0.058,55.63398,89.34396,1176.97302,-10.35543,108.68624,1174.55249,-58.72641,93.29394,1194.71387,-98.72661,61.83542,1209.80542,-2.24089,32.13379,1254.4447,-66.34857,6.53501,1265.65967,-114.92661,-3.23435,1241.74634
9,0.067,55.49662,89.10147,1177.04895,-10.4097,109.42524,1174.71057,-58.88865,92.8904,1194.7804,-99.10147,62.32751,1210.08679,-2.33724,32.01077,1254.703,-66.48647,6.85954,1265.67822,-114.92661,-3.23435,1241.74634
10,0.075,55.30388,89.01941,1177.28027,-10.69482,109.37447,1174.87952,-58.99302,93.02552,1194.94458,-99.70569,62.84597,1210.31921,-2.38178,32.41656,1254.88074,-66.5789,6.90148,1265.99963,-115.0337,-3.15051,1241.83887
11,0.083,55.15223,89.07033,1177.61755,-10.69482,109.37447,1174.87952,-59.15479,92.9875,1195.07495,-99.70569,62.84597,1210.31921,-2.28693,32.49791,1254.96301,-66.51722,7.44016,1266.21582,-114.95321,-2.99722,1241.92761
12,0.092,55.15223,89.07033,1177.61755,-11.23057,108.11726,1175.42065,-59.15479,92.9875,1195.07495,-99.70569,62.84597,1210.31921,-2.39729,32.51821,1255.04871,-66.63734,7.66243,1266.3208,-115.28328,-2.90795,1242.14307
13,0.1,54.6813,89.39344,1177.67603,-11.23057,108.11726,1175.42065,-59.15479,92.9875,1195.07495,-99.70569,62.84597,1210.31921,-2.41967,32.44896,1255.13257,-66.73715,7.73328,1266.40833,-115.28328,-2.90795,1242.14307
14,0.108,54.53741,89.41805,1177.72852,-11.23057,108.11726,1175.42065,-58.99254,93.39104,1195.00842,-99.85126,63.3135,1210.64966,-2.5859,32.43939,1255.23328,-66.73361,7.60052,1266.54089,-115.28328,-2.90795,1242.14307
15,0.117,54.66924,89.33559,1177.89746,-11.2156,109.13132,1175.60303,-58.99254,93.39104,1195.00842,-99.85126,63.3135,1210.64966,-2.90118,32.67489,1255.29944,-67.56712,8.01444,1266.90564,-115.50745,-2.76436,1242.4967
16,0.125,54.61173,89.44363,1178.10022,-11.01456,109.05946,1176.24463,-59.45426,92.82407,1195.69556,-99.85126,63.3135,1210.64966,-2.93888,32.65994,1255.69397,-67.78178,8.1119,1266.95374,-115.50745,-2.76436,1242.4967
17,0.133,54.03065,89.49377,1178.61926,-11.00998,108.2756,1176.1925,-59.29218,94.95161,1196.15137,-100.41622,63.77036,1210.63794,-3.03138,32.92891,1255.85706,-67.78178,8.1119,1266.95374,-116.11617,-1.5375,1243.19165
18,0.142,54.07154,89.47975,1178.52649,-11.01504,109.20606,1176.60059,-59.29218,94.95161,1196.15137,-100.43684,63.48343,1210.94629,-3.41758,33.04113,1255.97595,-67.73714,8.39255,1267.2168,-116.24228,-1.49445,1243.25098
19,0.15,54.03065,89.49377,1178.61926,-11.02034,108.43963,1176.5708,-59.10265,95.51417,1196.79419,-100.43684,63.48343,1210.94629,-3.59192,33.30083,1256.25574,-67.92151,8.43172,1267.33594,-116.35133,-1.38657,1243.37109
20,0.158,53.98591,89.39149,1179.02002,-11.02034,108.43963,1176.5708,-59.38046,95.11855,1196.84631,-100.43684,63.48343,1210.94629,-3.60275,33.47126,1256.3269,-68.17349,8.50729,1267.75977,-116.58473,-1.31232,1243.46729
21,0.167,53.81936,89.47373,1179.01343,-11.25451,108.67371,1176.96106,-59.38046,95.11855,1196.84631,-100.43684,63.48343,1210.94629,-3.60275,33.47126,1256.3269,-68.24745,8.74335,1267.96619,-116.6683,-1.12805,1243.50757
22,0.175,53.81936,89.47373,1179.01343,-11.25919,108.60094,1176.8595,-59.60466,95.14191,1195.77429,-100.43684,63.48343,1210.94629,-3.62937,33.60819,1256.40112,-68.34275,8.53337,1268.047,-116.54189,-1.24704,1243.19214
23,0.183,54.01623,89.82652,1179.15881,-11.76521,108.89334,1176.92261,-59.60466,95.14191,1195.77429,-100.43684,63.48343,1210.94629,-3.82448,34.19518,1256.44006,-68.46614,8.51558,1267.92993,-116.58849,-1.34234,1243.38464
24,0.192,54.01623,89.82652,1179.15881,-11.1046,108.9632,1177.09241,-60.24774,95.52166,1195.92053,-100.62889,63.46619,1211.07666,-4.04796,34.20322,1256.73413,-68.4622,8.62973,1268.0343,-116.74369,-1.06155,1243.68762
25,0.2,54.01506,89.52971,1179.36511,-10.92063,109.84122,1178.12256,-59.21707,93.49109,1196.65674,-100.62889,63.46619,1211.07666,-3.95921,34.25009,1256.62036,-68.39797,8.66619,1268.19507,-116.82568,-0.81241,1244.16931
26,0.208,54.01506,89.52971,1179.36511,-10.96853,108.96182,1177.26489,-59.3268,95.53757,1195.72217,-100.62889,63.46619,1211.07666,-3.84779,34.13275,1256.73804,-68.1746,9.23857,1268.35583,-116.82568,-0.81241,1244.16931
27,0.217,54.28452,89.37634,1179.70935,-10.96317,109.31095,1177.33289,-59.46555,97.46292,1195.52917,-100.61663,64.11974,1211.40491,-3.73676,34.24652,1257.1792,-68.24281,9.12012,1268.44824,-116.77805,-1.07134,1244.53369
