Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,339.06287,189.25307,923.66125,342.29089,144.02628,893.19769,362.57874,119.86683,870.06647,393.27872,92.03592,863.03143,423.69391,165.47049,903.70752,465.58173,154.02289,883.43536,502.22647,152.14955,859.97827
2,0.008,339.29636,188.45303,924.05511,343.63852,143.85828,892.10272,363.19037,120.09046,867.75592,394.71036,94.57367,859.03973,423.80457,166.73634,902.95374,466.41522,156.67464,882.75885,503.44504,155.72493,859.95758
3,0.017,339.79752,187.43541,924.8042,343.42819,143.3869,890.52625,364.31848,121.98675,863.88635,395.58289,96.27117,854.93372,424.94333,167.37331,901.61456,466.961,159.90672,881.2229,504.0925,160.93456,858.63611
4,0.025,339.78967,187.01314,924.91364,344.35199,143.42123,889.51819,365.37085,123.84736,860.98328,397.42404,99.95728,849.12671,425.1131,167.03117,900.05371,467.99524,161.65091,879.8042,504.75043,164.6954,857.67096
5,0.033,340.58856,185.96228,925.185,344.1489,143.23688,888.77734,366.36514,124.13999,857.85162,397.48868,101.17841,845.64447,425.65054,167.24742,898.71838,467.57587,163.52957,878.35016,504.68738,167.39661,856.7674
6,0.042,340.67007,184.52289,925.11548,344.51685,144.10916,886.87573,366.19165,124.38578,856.01245,396.40442,103.99388,839.93616,425.89255,167.60852,897.80511,467.94662,164.57349,876.93927,504.17212,169.28792,854.08624
7,0.05,340.84186,184.08498,925.14972,343.18127,144.58693,884.93311,364.82581,127.96682,852.62146,396.82492,106.02766,836.14331,425.68051,167.92107,896.92737,467.87885,165.37125,875.23315,504.40176,171.48039,852.52551
8,0.058,340.80481,182.78963,925.28491,343.86258,145.53452,883.89093,364.99728,128.28629,852.20862,393.47354,108.35855,833.9505,426.10931,166.78259,896.43866,466.36935,164.71873,873.43005,503.07455,171.17442,851.23419
9,0.067,340.30487,182.6521,925.47437,343.02386,145.30026,883.37177,361.4216,128.22874,850.25476,390.89676,107.95531,833.46539,425.73758,165.899,896.95746,466.51218,164.05936,872.90546,501.57324,169.01692,850.45825
10,0.075,340.02988,182.86176,925.69452,341.92505,145.91101,884.18921,361.9169,127.87733,851.18781,389.44055,106.63609,834.61212,425.00708,165.19748,897.0863,465.07892,163.00258,872.47906,501.39157,166.62958,849.83331
11,0.083,339.4826,183.87787,925.70477,341.77371,144.47485,884.82263,361.21347,126.38787,853.91187,388.2731,104.00581,836.72723,423.92078,164.26089,897.53748,463.961,159.43895,873.1983,500.01187,162.62967,849.58112
12,0.092,338.61938,184.8185,925.60565,339.58286,144.06221,887.00854,358.91003,124.86986,855.63928,387.51849,101.11306,842.1488,423.36154,163.31853,899.04358,463.36398,157.4778,874.01294,498.33734,160.2177,849.65137
13,0.1,337.98114,185.80724,926.00958,340.12152,143.09354,888.84412,357.48914,125.34192,857.01428,386.19058,97.80782,845.02588,422.90637,161.94051,900.23413,461.62692,154.37268,876.57758,496.91089,155.41754,850.53094
14,0.108,337.41904,187.25845,926.47723,339.07834,143.32881,890.823,355.86304,125.07987,860.44397,384.55145,95.48585,849.71277,422.12524,160.40434,902.11627,461.40671,151.10049,878.12292,495.86655,150.09267,851.44733
15,0.117,336.7211,188.28436,926.87762,339.08844,144.30472,892.698,354.77414,120.93774,864.6795,384.01132,93.14948,854.00214,420.75806,160.45532,904.42487,460.60095,148.0159,880.59558,494.9841,146.14726,853.23718
16,0.125,336.45633,188.92174,926.83502,337.32236,144.23839,894.64307,354.01025,118.66264,868.19397,383.63089,90.13029,858.25983,420.25006,160.10551,906.88727,459.66983,146.71286,882.53778,494.10138,141.86392,855.28302
17,0.133,336.33102,189.61403,927.36206,336.50922,144.56393,896.91498,354.19632,117.72056,870.90674,382.56216,89.68773,860.55206,419.57004,159.69237,908.55505,459.34464,143.92059,884.81036,493.80685,139.60313,857.7854
18,0.142,336.18491,189.81377,927.7536,335.57974,144.66721,898.3338,354.40906,117.97201,871.71216,382.40793,88.82239,863.31879,419.46469,160.0045,909.72473,457.84601,143.73296,887.28925,493.89798,139.35632,859.78558
19,0.15,335.94315,189.47571,928.09637,335.51367,144.95537,898.0498,354.76428,117.82688,873.18378,385.58737,89.18719,866.39124,419.16617,160.34631,910.52173,458.31482,143.9359,888.25983,494.15598,139.26794,861.96442
20,0.158,335.83453,189.22968,928.75385,335.96329,144.17351,898.22485,355.43002,117.45937,873.87042,386.29761,88.73034,866.05139,418.85394,159.85953,911.13318,459.59738,145.69304,889.02087,494.92236,141.00963,863.40967
21,0.167,336.23315,188.31723,928.90979,336.233,142.63942,897.41473,355.4361,117.28886,873.55743,387.42441,89.31881,864.84009,418.50946,159.60965,910.83118,460.07098,147.59892,888.35626,496.19745,144.17766,864.10736
22,0.175,336.39362,187.41962,929.42889,337.95941,141.69922,896.57281,357.4201,118.3971,871.32294,388.92905,92.24123,858.88928,419.47675,162.61963,908.71405,460.93097,150.1626,887.85535,496.66107,147.85303,862.71619
23,0.183,336.02493,186.91467,929.65662,338.78772,142.0464,896.27942,358.27829,119.2225,869.01068,390.20718,92.70723,857.31268,420.32788,162.53639,907.30432,462.22446,152.61188,886.1795,498.05307,152.58699,860.33392
24,0.192,335.91711,185.82687,929.91504,338.9895,142.35638,895.30035,359.73593,120.05087,866.13055,390.41757,95.28682,852.32098,420.23849,162.81981,905.80835,463.01495,154.55318,884.26343,498.27307,155.09088,858.59106
25,0.2,336.00034,185.05096,930.24603,339.19086,143.13309,893.26086,358.47464,122.40124,862.58856,391.03107,97.77685,847.05145,420.96823,163.28099,904.44769,463.46042,156.58218,881.74792,498.4613,159.78889,856.33691
26,0.208,336.13589,184.17209,930.13647,339.23813,142.431,891.94275,357.3461,124.45383,858.51862,391.03574,101.27362,841.39832,422.10925,163.46786,903.21991,463.24356,157.16339,879.71802,498.11884,161.45821,854.64923
27,0.217,336.7323,183.65994,930.39166,339.33014,141.34219,891.07001,358.69092,126.07506,856.72858,390.56116,104.87938,838.17487,422.49844,162.83173,902.24036,463.72797,158.86488,878.28162,497.85291,163.68965,851.76678
28,0.225,337.57999,182.66599,930.19458,340.27057,142.32378,890.03497,359.06799,126.30138,854.67035,389.20148,104.52048,835.82373,422.56595,162.47112,899.9339,463.16785,159.19122,876.20374,496.96143,163.94862,849.4491
29,0.233,337.67291,182.57526,930.06451,339.81479,142.47377,889.50287,359.1095,126.58633,853.79736,387.59464,106.36572,834.90021,422.58368,162.20532,899.21222,463.52109,158.43475,874.784,496.73608,164.24094,848.57336
30,0.242,337.66641,182.7791,929.88336,339.50986,142.15778,889.21021,358.67395,127.50063,853.90332,387.58334,105.62134,835.82825,422.44965,161.88159,898.60059,462.32248,158.29594,873.58942,496.28098,163.61667,847.36554
31,0.25,337.46207,182.57907,929.62231,339.38696,142.19325,888.90857,357.78497,126.67,854.48987,387.16193,103.66115,837.78308,422.47839,161.95123,898.7431,462.08063,157.40923,872.89966,495.43533,160.91312,845.96344
32,0.258,336.65555,183.59299,929.19287,339.29428,142.01184,889.40631,357.7431,125.42555,856.55029,387.51096,101.8509,840.89539,422.23172,161.46994,899.38361,461.52362,156.1194,872.86572,495.0578,159.34016,845.42535
33,0.267,336.66754,184.46222,929.02161,338.8197,142.41208,889.81915,356.99103,125.08134,857.18774,387.95084,99.36066,844.28503,421.70514,161.50941,899.68286,461.3808,155.01427,873.55933,494.93378,157.77142,845.24445
34,0.275,336.80811,185.65138,928.36432,339.02591,142.64439,891.47205,356.48367,123.55173,859.5238,386.62393,96.63651,848.46381,421.58624,160.78986,900.36414,461.04865,153.642,874.2464,493.59549,154.44281,846.55322
35,0.283,336.88666,186.97203,928.14648,339.02026,143.0992,892.91034,356.87598,121.94543,863.43756,385.65952,95.5392,851.56573,421.84088,161.22321,901.76453,460.35492,152.75989,876.15619,494.0116,152.42041,846.97742
36,0.292,337.04541,188.70435,927.45166,338.70673,143.42445,894.86035,357.00635,121.12756,866.99316,385.63443,94.63794,854.72577,421.66309,162.03026,903.02155,460.78525,150.48895,877.82178,494.1879,149.63713,848.75519
37,0.3,337.12024,190.25755,927.26178,339.25732,144.88994,895.02655,356.79083,120.07186,869.15302,386.70883,92.65143,858.81036,421.42526,162.78667,903.98065,460.86685,149.47853,879.06207,494.80463,147.71602,850.45825
38,0.308,337.06497,191.4034,926.69012,339.30698,145.28789,896.38757,357.17389,119.42997,870.6571,386.27234,90.508,862.00342,422.08954,162.78575,905.25464,461.03189,148.81697,880.91541,493.9985,145.62027,852.33777
39,0.317,337.09665,192.10403,925.83606,338.85364,146.35916,897.15613,359.1152,119.41026,870.97125,387.83536,92.36089,865.92847,422.02551,163.59787,905.1983,461.07983,149.12532,882.14429,494.86105,145.59567,853.92621
40,0.325,337.55994,192.15031,925.45715,339.75961,145.99478,896.86096,359.40939,119.93034,871.90582,388.88803,92.82315,862.90906,422.45755,164.69592,904.80212,461.65405,149.7785,882.58466,496.99503,147.23589,855.55249
41,0.333,337.77737,192.03178,925.04877,339.78284,146.78287,895.6427,360.61069,120.94276,871.34515,391.43695,93.21162,864.84979,422.22208,165.19261,903.72571,462.70346,152.80592,881.41187,497.54953,148.97292,855.83966
42,0.342,337.81497,192.0631,924.97107,340.35922,146.4082,893.62421,360.73679,120.75558,871.05975,392.83762,96.4775,860.05103,422.15005,166.20081,902.5437,463.51031,154.54567,880.854,499.21808,152.98752,854.31152
43,0.35,338.58014,190.3707,924.85577,341.98315,146.07495,893.22913,362.3573,123.44723,867.55487,392.96213,98.16611,856.30298,423.0907,167.52127,900.28558,464.2757,158.7233,878.55457,499.99759,156.35106,853.02832
44,0.358,339.30936,189.0784,924.97314,343.02289,145.67732,892.45032,363.51425,122.36893,865.46692,393.76062,99.94003,851.48395,423.09171,168.43263,898.67908,465.0889,159.92421,876.27832,500.55548,161.72881,850.12512
