Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,701.20258,234.51573,1143.55408,708.35199,198.99858,1109.92822,764.38947,168.02852,1104.28064,806.56732,153.83186,1108.27588,768.88513,205.25945,1182.80762,815.20587,203.46165,1193.84802,853.73938,201.45096,1200.56543
2,0.008,701.40082,235.39003,1142.47449,708.55182,199.75522,1108.32837,764.77356,168.06406,1103.17896,807.15344,155.07336,1106.59473,769.08588,205.35767,1181.87219,815.63806,204.49007,1192.41321,854.34961,201.67914,1196.83911
3,0.017,702.45013,236.47789,1141.41711,709.1073,200.81128,1106.93298,765.15057,169.65312,1100.56482,807.052,157.72885,1103.86255,768.90771,208.87341,1178.90063,815.77216,206.6423,1189.58752,855.99573,203.77086,1195.3717
4,0.025,703.20673,237.84114,1138.77295,709.5047,201.9341,1106.03101,764.53473,172.09679,1098.48889,807.10229,159.81013,1101.58984,769.41937,210.28564,1178.43262,816.31683,207.92213,1188.56787,856.14233,206.38538,1194.23779
5,0.033,703.35132,239.06932,1137.9408,710.02972,204.00916,1104.45789,764.21948,172.52551,1097.17273,806.77765,159.26643,1100.96399,769.53925,211.83983,1176.6637,817.40955,209.29778,1186.88306,856.70746,207.15117,1191.91455
6,0.042,703.50409,240.3877,1136.87549,709.5224,204.48816,1103.60498,765.11517,173.93781,1095.8407,807.03271,160.64549,1099.39941,770.24475,211.79192,1174.66394,817.61389,210.75455,1184.82214,856.49701,208.17194,1189.4939
7,0.05,703.66071,241.36382,1134.44922,710.53693,205.70499,1100.83276,766.24091,174.9892,1095.10876,807.79181,162.11252,1097.82825,770.64563,213.23381,1171.58984,817.4975,212.13907,1182.99524,857.12823,208.82315,1187.68665
8,0.058,703.62665,242.52919,1133.33691,710.12421,206.22029,1100.08228,765.61993,175.91,1092.63062,807.94446,164.68718,1095.75598,770.91479,213.87192,1170.63208,817.78625,212.74718,1181.85278,856.66339,211.49275,1185.73376
9,0.067,703.73511,242.84151,1131.81494,709.15729,207.08144,1099.08911,766.0329,176.22826,1091.39941,808.09912,165.16821,1093.5686,771.21387,216.09604,1168.81873,817.96741,214.48717,1179.15637,857.47894,212.31245,1185.15894
10,0.075,703.62592,244.60658,1129.85059,709.50421,209.41104,1097.48975,766.22192,176.96576,1090.21887,808.55975,165.98225,1092.23987,772.36621,217.47539,1167.75085,818.297,215.5153,1177.25098,858.20203,214.65886,1181.68884
11,0.083,703.96863,245.7262,1128.1156,710.57544,210.59911,1094.21704,765.64386,178.94499,1088.06396,809.2226,165.83322,1091.20813,773.06421,218.40495,1165.69482,818.72998,216.77776,1175.83789,859.03522,215.45229,1180.12097
12,0.092,703.79944,246.97714,1126.60156,711.5506,210.99316,1093.78442,766.31317,180.48798,1085.84851,808.48749,167.38263,1088.91931,772.91858,219.61087,1162.98096,818.97711,217.82791,1172.84021,858.75018,216.93536,1177.72864
13,0.1,704.32947,247.36417,1125.40637,711.51642,211.70784,1092.86206,766.52838,181.07397,1085.04346,808.81177,167.09819,1086.57104,772.2301,220.57841,1163.35071,820.38586,219.57198,1171.68811,860.17047,218.24571,1175.44165
14,0.108,705.40521,248.92252,1123.18579,711.83453,211.90251,1091.09363,766.62775,182.05692,1082.87109,809.5874,169.53635,1084.64636,772.35718,222.38254,1159.97827,821.3053,221.01178,1169.41919,860.02734,219.59724,1172.94629
15,0.117,705.12286,249.36411,1121.49805,712.27032,213.18472,1088.26331,766.52881,182.24725,1080.07178,810.41492,171.15663,1082.36865,774.1911,222.96571,1157.521,821.94958,222.52396,1166.79504,860.85455,220.3584,1171.18286
16,0.125,705.33112,250.32834,1120.3147,712.73407,212.99648,1087.46069,767.13422,182.62624,1079.06848,809.89984,172.5088,1080.26965,774.78912,224.42305,1156.96985,822.49811,222.4953,1165.21252,862.76172,221.29482,1168.68481
17,0.133,706.07855,251.19707,1117.90662,711.62866,214.30391,1085.09473,766.98895,183.86523,1077.31812,810.93762,173.83531,1078.40979,775.66541,225.19424,1153.04163,822.15607,223.24364,1162.00024,862.68506,221.33803,1165.71631
18,0.142,706.26721,251.24646,1116.27283,712.78638,216.88545,1083.1759,767.41956,185.49905,1074.08447,810.62842,174.42352,1075.32019,776.0249,225.24744,1152.11304,823.27667,223.7886,1159.53369,862.49152,222.88683,1163.26538
19,0.15,706.90991,252.02074,1114.63281,713.47369,215.95601,1080.65063,767.78625,186.61684,1071.88257,811.33533,174.57062,1072.82129,776.48328,226.06514,1149.64136,823.677,225.10233,1157.26843,864.31,224.58983,1160.39087
20,0.158,707.14209,252.74564,1112.61707,712.78809,216.75307,1079.28674,768.53406,186.26503,1070.49622,811.98755,174.98927,1070.46399,776.62732,225.89,1147.53503,824.34985,225.91344,1155.27881,864.22363,225.90222,1158.34937
21,0.167,708.4201,252.76395,1110.64429,713.98523,217.59087,1077.97229,768.71942,187.37959,1067.43555,811.55048,175.17361,1069.12488,777.47705,227.84328,1144.88831,825.58069,226.95631,1152.10913,865.47803,225.66339,1155.45618
