Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,343.7244,294.6225,723.04077,347.5184,234.5824,719.1286,377.10886,210.49895,694.89807,392.76495,197.56265,689.41388,401.95578,284.37149,687.71558,433.28229,272.55472,664.95581,461.65051,270.56314,634.85107
2,0.008,345.06451,294.58359,722.56378,346.69611,233.34096,717.96307,376.81781,210.94223,693.18091,392.86136,198.36623,687.20245,402.85416,283.53464,684.84912,431.37421,270.13016,661.3111,458.51498,268.43976,629.07849
3,0.017,345.76935,294.07108,721.88647,346.26447,233.40932,716.58295,376.73495,210.64359,691.07605,391.39825,199.75964,684.73761,402.46103,281.95386,682.59808,430.07001,268.67908,658.19421,455.59567,265.96918,623.90912
4,0.025,346.58331,293.75037,720.99622,346.09531,233.11934,715.63672,375.05081,210.52864,688.96149,389.62927,198.90332,682.44659,402.11337,282.37958,680.91119,428.35519,268.86185,655.26709,451.96191,265.38177,618.73505
5,0.033,346.89279,293.70056,719.84955,345.32062,232.85199,713.97986,372.4057,209.46419,686.29993,389.68826,198.50859,680.3894,402.1268,281.75784,680.46063,427.65918,267.1423,653.68335,449.41785,263.4906,617.13196
6,0.042,345.7175,293.64432,719.08185,345.02972,231.92194,712.7818,370.46185,209.46852,686.19739,388.24731,197.00204,680.67517,402.07492,281.14615,679.62622,426.83902,266.11588,651.88647,447.54459,262.51471,615.54138
7,0.05,344.05276,293.21347,717.95837,343.86157,232.00452,712.07593,370.98169,209.12584,685.58203,388.11688,197.37349,680.13397,401.35544,281.23746,679.75464,426.32468,265.8298,652.27667,447.63232,262.09732,615.54425
8,0.058,343.23416,292.50925,717.94684,343.95718,232.02872,711.33246,370.63565,208.91754,686.09277,387.95844,197.04558,681.35895,400.96088,280.7168,680.39026,426.78195,266.23819,653.08441,448.72964,263.27234,617.53558
9,0.067,342.11462,292.37338,717.91351,342.20178,232.68935,710.97784,369.96588,208.92091,686.59686,387.96725,197.00417,681.61169,401.45084,280.88766,681.21997,427.4798,265.7811,655.41174,451.34494,262.91455,621.37323
10,0.075,341.18668,291.93832,717.74219,341.87354,232.6057,710.78387,369.96588,208.92091,686.59686,388.25031,196.83267,682.33636,401.48569,281.31729,682.50354,427.41254,266.45868,658.53387,454.01105,263.57999,624.66827
11,0.083,340.42352,291.73111,717.78259,340.6235,232.26605,710.13025,369.59528,209.21791,687.37,388.24203,197.14493,684.24609,401.33514,281.17303,684.36945,428.11542,267.25323,661.06232,456.81042,265.0737,629.88062
12,0.092,340.42612,291.17905,717.72559,340.37369,232.00336,709.97498,369.56482,208.74806,688.55743,388.98505,200.38953,685.47882,398.30045,283.02942,687.5528,429.42902,267.8374,664.901,459.93982,265.23224,635.37659
13,0.1,339.76825,291.17517,717.84662,340.38028,231.16708,710.34943,370.46408,208.50626,690.01154,389.3656,197.89821,686.3407,399.14447,282.79095,689.08215,430.96906,268.31522,668.72559,462.33258,267.47141,640.46881
14,0.108,338.73557,290.70758,717.8736,340.48334,229.95062,711.5495,372.84241,206.53487,690.00848,389.38535,201.35489,688.30841,400.24396,282.01041,691.07574,432.00037,269.47836,671.96747,465.44702,267.25342,645.62811
15,0.117,338.38547,290.20447,717.69818,340.67239,230.36697,711.59399,374.39194,206.63901,690.87738,391.18112,204.62651,689.85168,399.60886,282.07495,692.08911,432.97189,270.29987,675.50085,467.11768,269.85175,650.84625
16,0.125,338.04077,290.8371,718.00256,340.69522,230.27049,711.91241,375.30838,205.52251,692.09998,392.43784,204.89781,690.73981,399.63712,283.15063,694.55768,433.27414,271.90424,678.5451,468.55621,271.17035,655.29584
17,0.133,337.71085,290.45163,718.45367,340.94659,230.93639,712.71881,377.10767,205.99713,693.97235,394.28958,200.63858,690.67365,400.18805,283.81915,695.83008,433.63525,274.29752,681.47058,470.75897,273.5737,659.32556
18,0.142,338.1413,290.81116,719.49744,338.8631,231.42354,713.78247,376.74271,206.37859,696.14703,395.29086,202.22581,692.61957,399.974,284.50748,697.01965,434.51056,275.65677,683.20953,471.37567,275.44614,661.86023
19,0.15,338.39801,290.69318,719.39441,342.33731,230.9846,713.27771,377.28745,207.40718,694.7757,397.07684,203.98439,693.89166,398.6362,285.86588,698.18756,435.47278,277.20273,684.2851,472.78329,277.3475,665.00983
20,0.158,338.98203,290.53171,719.70111,343.23584,231.13806,713.74371,376.07861,208.78348,696.7359,398.74319,204.41508,694.69672,401.63461,284.11636,698.38055,436.79263,277.40277,685.37207,473.69553,278.62558,665.62628
21,0.167,340.54929,290.25858,720.19574,344.47906,230.92513,714.09821,379.13947,209.91176,698.26813,400.0455,206.11322,694.25946,402.02182,284.6958,698.3598,436.44278,276.84793,685.75635,475.02484,279.0076,666.02832
22,0.175,341.43188,290.59302,720.11499,344.71899,231.82204,715.10657,379.93823,209.83295,698.05957,400.27127,205.18718,694.70801,402.82581,285.6972,698.26764,436.30643,277.05869,685.05945,475.44318,280.14645,665.49451
23,0.183,341.77939,291.39914,720.49817,345.44916,232.112,715.79053,380.09003,210.22649,698.6861,401.01303,205.33388,694.82593,403.2879,285.2836,697.71472,436.84525,277.048,684.17126,475.39709,280.31424,664.05487
24,0.192,342.00845,291.96695,720.22345,346.23575,232.77502,715.92194,379.93823,209.83295,698.05957,401.83063,206.94728,694.52454,404.06201,286.1723,696.50024,438.49319,277.39206,682.24103,475.66455,280.49515,661.39038
25,0.2,342.98761,292.08578,720.06647,346.80106,233.04848,715.92877,381.50687,210.07474,695.55737,402.05164,206.90103,694.39032,402.86188,287.24271,696.27948,437.50476,277.35275,680.42511,475.34143,280.08389,658.93274
26,0.208,345.50436,292.43857,719.84521,347.8168,232.86357,715.63025,381.68668,210.84669,695.12866,403.09451,206.07561,693.37555,403.41183,286.23505,695.00183,438.24487,276.28778,677.44397,474.87085,280.43314,654.49591
27,0.217,346.57413,292.60852,719.61847,349.34885,232.42818,715.30334,379.87476,211.06738,696.75354,402.45847,206.39145,693.15643,405.7713,285.12769,692.89185,439.62857,276.56723,675.59369,473.95151,279.99435,651.07434
28,0.225,346.97891,292.71603,719.65686,350.08975,233.564,714.83032,380.15646,213.57785,694.66235,400.65427,203.64885,690.70605,405.81723,284.6264,691.34406,438.63193,276.89709,671.76825,471.67603,277.89413,647.25769
29,0.233,347.1886,292.48801,719.0069,349.82211,233.74823,714.53204,382.65067,212.73746,692.68951,400.82321,203.61688,689.63629,404.60172,285.51169,689.63226,438.1832,276.14453,668.66351,471.26556,277.78714,641.95673
30,0.242,347.39902,292.37778,718.91522,349.75095,233.11165,714.43268,381.64481,209.61658,691.07269,401.61014,202.00644,688.64459,404.77878,284.26834,688.20325,437.25323,276.57608,664.84521,468.8165,274.81348,636.92926
31,0.25,347.68826,293.21255,718.72162,350.19226,233.00464,713.91034,379.42496,208.53815,690.84778,400.50815,202.95882,687.56268,406.83014,284.59622,683.8092,435.40369,274.30844,662.58636,466.24808,273.4104,631.49677
32,0.258,348.2843,292.89926,718.66595,350.19226,233.00464,713.91034,376.7739,209.68111,692.21375,399.94888,203.31859,687.32849,406.63187,283.55997,682.63171,435.64105,271.39548,659.00647,462.78427,271.3566,627.62823
33,0.267,348.34549,293.1203,718.04822,350.19226,233.00464,713.91034,379.53433,209.09102,690.91504,401.18839,206.27835,688.25385,406.63837,283.01251,681.48822,434.08786,270.85437,657.01794,460.29874,267.99094,623.20093
34,0.275,347.88766,293.52356,717.87042,348.62146,233.92908,713.80884,382.30591,213.17172,690.98138,401.54684,205.23032,689.2984,406.83511,282.73221,681.24628,433.7326,269.9317,655.33478,458.09998,267.28458,621.26056
35,0.283,347.11124,293.39026,717.75269,349.48792,233.52577,714.05353,381.47421,208.78409,691.42999,401.0997,203.78174,689.44971,406.61404,282.87238,681.33228,433.32495,269.18942,655.59015,458.15918,267.59775,621.88098
36,0.292,346.55185,292.98788,717.78345,349.43927,233.37898,714.14172,381.15332,212.4769,692.9585,401.59686,207.17003,690.11432,406.1861,282.53409,682.41766,434.23181,269.63928,657.35864,458.96902,267.59338,624.37463
37,0.3,346.06476,292.01379,717.29163,348.68073,233.12643,714.2168,380.13583,211.5955,694.85583,402.24835,206.81242,692.29706,405.90451,282.02618,683.04327,433.88892,269.45959,660.01709,461.01563,268.63788,627.79236
38,0.308,345.60291,291.50809,717.25336,348.16718,233.01794,714.55859,380.02457,211.86864,695.38708,402.72565,207.27921,693.48987,405.60284,282.95416,685.9646,434.41782,271.2981,663.95093,463.57068,270.94998,633.36371
39,0.317,344.04285,290.9693,717.45306,347.14841,232.85866,714.83197,379.33536,208.01279,696.08307,401.29294,203.18184,693.86829,405.45407,284.43271,688.30426,435.07788,273.23193,667.42896,467.03638,273.11758,639.50812
40,0.325,343.16525,290.07864,718.10834,346.04407,231.05998,714.43787,381.22766,208.07663,696.073,401.72714,204.08098,695.09229,404.09387,283.67068,691.44501,436.70145,275.6564,671.85236,469.88278,275.9863,645.87878
41,0.333,342.67099,289.58957,719.30371,345.70325,230.10446,714.75037,379.34018,207.86008,697.67413,402.09586,205.35899,696.89203,403.7785,284.397,693.78107,437.24377,275.63187,676.92358,471.56396,277.37491,652.927
42,0.342,341.72403,288.79526,719.229,345.43585,228.5771,714.698,378.80759,207.97058,697.62469,402.16846,202.65025,696.97089,403.7066,284.51636,697.48181,438.3205,275.93542,681.74402,474.19028,278.61591,658.5791
43,0.35,341.91641,287.81192,720.89667,345.10602,228.91048,715.17523,379.97916,210.01505,699.00177,403.03622,205.12823,698.51794,402.80469,284.74707,699.07605,437.50458,276.24637,684.92236,475.1037,279.59583,664.00067
