Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,84.45161,171.02037,606.664,62.2863,124.49731,621.54858,56.2602,84.27424,610.65594,76.29265,43.58974,611.26831,144.69019,108.75804,595.88849,142.91855,65.665,563.64404,111.6162,50.12056,527.70795
2,0.008,84.22183,172.24413,605.78693,63.54315,127.1148,621.9624,58.32394,89.23576,617.63873,79.24278,48.26091,618.77686,146.5771,112.62463,598.00134,144.26541,68.38396,566.71167,111.43812,51.22755,532.72333
3,0.017,84.70382,174.73361,606.21002,67.06306,130.95717,625.20697,59.43262,89.11292,622.76514,83.41386,47.53783,626.06714,148.93549,116.47643,599.51843,145.00621,69.41097,570.04041,111.95387,50.4761,538.80835
4,0.025,85.36919,177.10323,604.22211,69.59139,133.63791,625.71765,64.14331,90.79871,628.42517,90.23871,50.87153,633.55487,150.04556,119.33324,599.95502,146.87286,72.36967,572.32855,111.6507,52.91782,542.9726
5,0.033,85.15582,178.04723,601.87054,70.54811,136.28395,625.70386,67.85147,95.6058,631.77118,97.02139,58.72094,638.61908,152.76773,124.4623,600.26605,148.4146,75.79933,574.98566,111.66082,55.30718,547.38416
6,0.042,84.70486,178.60594,600.05261,72.14703,138.77527,626.73657,73.84179,99.69002,635.70013,102.01933,63.78226,644.3717,153.89163,127.4431,599.99139,150.02469,77.87805,577.81458,112.46926,56.80011,550.84381
7,0.05,84.56573,180.81772,598.18567,72.98978,140.84048,626.87091,76.41914,102.81056,637.00708,106.5878,67.02386,647.35339,154.81401,130.57193,600.23834,152.07077,81.814,578.10028,113.424,59.79251,553.44128
8,0.058,84.28889,182.05984,596.6662,73.94678,145.12744,626.9386,78.86237,108.4818,639.42841,111.02834,73.15668,649.84625,155.16321,134.15425,599.05164,155.29527,84.34945,578.71594,115.91609,60.69591,554.81232
9,0.067,84.36014,182.83051,596.8017,71.39027,144.43552,625.5824,79.80596,110.24412,639.31995,114.45361,76.63045,649.95251,155.11809,137.13672,598.38098,157.70831,85.45383,578.94885,119.39281,62.32901,553.14484
10,0.075,84.65068,183.08379,596.79895,71.5853,144.90202,625.23267,79.54667,112.01617,638.18506,115.78555,78.92377,648.59125,155.75359,136.55754,599.07385,160.0466,86.99176,577.99438,121.79804,64.11031,549.90039
11,0.083,84.68781,183.62207,597.224,70.79237,144.98851,624.98566,79.64346,110.92091,636.49957,114.95674,78.66604,644.35895,152.97784,135.45418,597.8432,160.71986,86.65774,574.3421,126.03136,63.66595,546.32269
12,0.092,84.5741,183.71886,597.52502,69.35574,144.63649,623.63196,78.79614,110.47145,634.60449,113.24168,75.21918,642.50043,152.1369,134.74782,597.55237,160.74501,86.4022,572.82861,129.50624,63.71193,541.34174
13,0.1,84.61839,183.54747,598.08984,67.56146,139.42044,621.32471,76.17217,108.1562,633.11456,109.64136,70.29359,637.1311,151.32544,131.92218,596.79901,163.29033,85.1254,571.83838,131.39137,61.86945,537.078
14,0.108,84.28988,181.79396,599.57678,68.23609,141.644,623.61957,74.95528,104.23687,629.82745,105.40004,64.74342,630.19977,149.26331,128.52434,596.66241,162.40257,83.67873,570.00085,131.5276,61.71503,534.71777
15,0.117,84.54108,181.40901,601.75861,66.7915,137.07323,620.96136,70.39841,98.66857,624.40833,101.11529,58.38532,623.93134,146.64426,124.39389,596.82239,160.88359,81.18913,568.37958,131.52856,60.41596,531.06317
16,0.125,83.69865,179.93379,601.39752,66.00121,132.88783,619.93561,66.18109,94.11016,619.89282,95.00591,53.35545,616.07971,146.10725,120.85119,596.62012,158.01361,78.54459,566.95807,131.1338,58.04317,528.40149
17,0.133,83.44335,178.28511,602.09735,63.72439,130.70021,619.59064,60.36997,89.53931,614.35559,88.99803,47.8134,608.98303,144.72084,118.31754,595.30536,155.69876,75.11597,564.39984,127.74406,57.38485,526.53381
18,0.142,82.78448,176.10335,603.52289,62.82185,128.25566,617.62189,58.41034,88.46148,606.86584,81.25886,42.52763,599.00806,143.09918,116.40201,594.78162,152.94368,72.99097,562.68567,126.2894,55.63675,524.71448
19,0.15,83.35824,173.82733,605.61621,60.77499,126.03523,616.40692,56.0131,84.88863,603.58716,74.75993,41.89478,592.23712,142.24365,113.23112,594.19946,150.99294,70.5576,561.29633,120.99438,55.30529,521.19086
