Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,441.17212,175.08078,1168.74146,453.47626,139.31856,1116.52808,488.99844,93.05005,1113.08301,546.82617,88.49677,1095.94324,525.01813,126.6605,1186.69128,578.60382,113.89614,1176.89819,632.70636,114.04948,1163.37732
2,0.008,440.65857,175.23972,1168.62976,452.74371,137.94185,1115.94727,487.96176,92.29794,1112.1825,546.63397,88.24462,1095.98364,525.01813,126.6605,1186.69128,578.31549,113.60842,1176.71472,632.58813,113.91744,1163.43018
3,0.017,440.7576,175.30293,1168.58105,452.74371,137.94185,1115.94727,487.96176,92.29794,1112.1825,546.63397,88.24462,1095.98364,524.42297,126.64132,1186.69409,578.31549,113.60842,1176.71472,632.45575,113.6676,1163.39124
4,0.025,440.61536,174.78687,1168.13647,452.43051,138.17964,1116.1814,489.56924,94.58183,1112.31812,546.30542,87.78145,1096.09485,523.31842,124.63165,1186.94543,578.08875,113.51078,1176.76929,632.36078,113.48573,1163.55579
5,0.033,440.01276,174.14793,1168.12549,452.43051,138.17964,1116.1814,488.59268,93.02789,1112.49951,545.38947,87.46677,1096.03174,523.03888,124.06844,1186.88672,577.98187,113.43805,1176.82764,631.47076,112.36121,1163.9552
6,0.042,439.04697,174.31551,1168.03174,451.59982,137.20288,1115.56836,487.57401,92.8261,1112.70764,545.20679,86.21873,1095.73792,523.00885,125.03778,1186.41174,577.52521,112.75191,1176.75769,630.67877,112.08133,1164.35254
7,0.05,438.71277,173.61786,1167.65002,448.82513,133.90897,1116.51807,487.34888,93.11066,1113.17517,544.29089,86.05099,1096.21423,522.29852,124.96476,1186.74048,577.00232,112.38651,1177.01819,630.39166,111.90068,1164.92395
8,0.058,438.21939,173.47609,1167.5719,449.82532,136.79807,1115.4458,485.06653,92.32546,1113.125,542.81439,85.05489,1096.84961,522.11584,124.79874,1186.82385,575.21161,111.25357,1177.57861,629.84753,110.84194,1165.46594
9,0.067,437.45111,172.52391,1167.53601,449.30466,135.73706,1115.67517,484.73096,91.74612,1113.28418,541.74097,84.90348,1097.72144,519.90936,122.9454,1187.34766,574.44781,110.47567,1178.29529,628.55048,110.06905,1166.16956
10,0.075,436.45654,172.55612,1167.40527,449.30466,135.73706,1115.67517,485.0592,92.31641,1112.94458,541.44031,83.65813,1098.85754,519.07886,122.40149,1187.6156,574.1004,110.60992,1178.73718,627.20227,108.59048,1166.69312
11,0.083,435.96243,171.94879,1167.7771,448.30444,136.18857,1115.94983,483.06808,91.11545,1114.07983,541.35339,81.24548,1100.16296,518.25171,121.54597,1188.60254,572.36719,110.96434,1179.27429,626.09558,107.99669,1167.12842
12,0.092,434.64319,172.77771,1168.11475,445.92609,135.92076,1115.92834,481.88321,89.60856,1116.12195,540.53851,80.94538,1100.87256,517.18298,121.5791,1189.6283,570.70599,108.60118,1180.52795,625.1983,107.30754,1167.76648
13,0.1,433.25403,172.9155,1168.22351,444.97858,133.77881,1118.20935,480.68643,88.3121,1116.62341,538.27014,79.59777,1102.89978,515.3634,121.33717,1190.53296,568.96722,108.88703,1181.57129,623.87091,105.55488,1168.35632
14,0.108,432.2486,171.8849,1168.30969,444.23294,132.1595,1118.39746,479.46252,87.23528,1117.6427,537.05444,78.21487,1104.61206,513.94659,120.48162,1190.73755,567.84332,107.43938,1182.50964,621.7168,104.0451,1169.39563
15,0.117,430.53214,171.92209,1168.39868,442.11581,131.2332,1118.34863,477.43591,85.83175,1118.82764,535.06927,76.54667,1106.24341,512.50146,119.74739,1192.03564,566.03943,106.22464,1183.22925,619.50665,103.43962,1169.62292
