Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,85.09132,227.49405,619.65094,78.03471,175.35493,645.41144,87.89227,126.41776,663.48389,124.84158,88.02234,662.47388,172.79721,185.44495,627.3775,187.07626,119.97672,607.97577,170.76173,70.30827,590.66071
2,0.008,84.63847,227.72328,619.51105,78.03471,175.35493,645.41144,87.9816,126.43229,663.27924,125.04965,88.11633,662.4184,172.74254,185.64273,627.59857,187.14008,119.93765,609.06183,171.31454,70.54578,590.72382
3,0.017,84.63847,227.72328,619.51105,78.03471,175.35493,645.41144,87.97279,126.64834,663.24689,125.10834,88.2724,662.38342,172.99535,185.53519,627.25775,187.12607,120.16895,609.34332,171.50766,70.7289,590.83276
4,0.025,84.46384,227.49831,619.58112,78.03471,175.35493,645.41144,88.14683,126.57018,663.42694,125.31127,88.44006,662.39221,172.99535,185.53519,627.25775,187.41452,120.64893,608.89056,171.69812,70.69859,590.61768
5,0.033,84.30035,227.73102,619.54852,78.03471,175.35493,645.41144,88.15868,126.82958,663.39819,125.38638,88.4621,662.216,172.72025,185.65468,627.29852,187.90045,120.99535,609.13525,172.56606,70.31715,590.71899
6,0.042,84.3003,227.86023,619.78625,78.03471,175.35493,645.41144,87.92056,126.82409,663.24994,125.82623,88.32053,662.03778,172.39792,186.01715,627.20923,186.9825,119.45605,609.61914,172.56606,70.31715,590.71899
7,0.05,84.42789,228.07857,619.64581,77.73392,175.34012,645.31555,87.92056,126.82409,663.24994,125.91654,88.39972,661.97791,172.39792,186.01715,627.20923,188.22533,121.41083,609.19806,172.47076,70.33231,590.82648
8,0.058,84.42789,228.07857,619.64581,77.98962,175.74323,645.39832,88.50468,126.79413,663.01257,125.91654,88.39972,661.97791,172.48323,186.41217,626.88647,187.22562,119.7573,609.67407,172.76384,70.85989,590.89374
9,0.067,84.42789,228.07857,619.64581,78.28914,177.16405,646.12585,87.92056,126.82409,663.24994,125.95383,88.68066,661.62128,172.48323,186.41217,626.88647,187.22562,119.7573,609.67407,172.89375,71.07459,591.29956
10,0.075,84.42789,228.07857,619.64581,75.95554,177.81653,648.35248,87.92056,126.82409,663.24994,125.91654,88.39972,661.97791,172.48323,186.41217,626.88647,187.22562,119.7573,609.67407,172.89375,71.07459,591.29956
11,0.083,84.42789,228.07857,619.64581,76.14082,177.73364,648.24475,88.09807,127.56184,663.2923,125.84144,88.37762,662.15405,172.53366,186.45747,627.06348,187.22562,119.7573,609.67407,173.25851,70.92533,591.47394
12,0.092,84.25089,228.12547,619.65363,78.0946,177.24644,646.24847,88.09807,127.56184,663.2923,125.42371,88.76395,662.54553,172.44833,186.06247,627.38629,187.22562,119.7573,609.67407,172.89375,71.07459,591.29956
13,0.1,84.12331,227.90714,619.79407,77.9625,177.33289,646.42261,88.34891,127.23215,663.32507,125.49883,88.786,662.36938,172.39792,186.01715,627.20923,187.09984,119.49991,609.84485,172.27866,71.22436,591.46906
14,0.108,84.25089,228.12547,619.65363,75.85568,178.05009,648.41351,88.34891,127.23215,663.32507,126.52721,88.88477,661.91119,172.39792,186.01715,627.20923,187.09984,119.49991,609.84485,172.37381,71.20915,591.36157
15,0.117,84.12331,227.90714,619.79407,75.85568,178.05009,648.41351,88.17137,126.49451,663.28271,125.28294,89.33429,662.27002,172.44833,186.06247,627.38629,187.04446,119.66319,609.3136,172.27866,71.22436,591.46906
16,0.125,84.25089,228.12547,619.65363,78.00875,177.5249,646.32544,88.34891,127.23215,663.32507,125.65971,89.34007,662.11316,172.31436,186.3157,627.43121,186.84279,119.39693,609.60492,172.27866,71.22436,591.46906
17,0.133,84.37294,228.14725,619.74384,78.00875,177.5249,646.32544,88.34891,127.23215,663.32507,125.1292,89.42374,661.79431,172.50131,186.24191,627.43494,187.22562,119.7573,609.67407,171.80075,71.25655,590.8999
18,0.142,84.25089,228.12547,619.65363,75.85568,178.05009,648.41351,88.17137,126.49451,663.28271,125.6755,89.23783,661.71387,172.50131,186.24191,627.43494,187.22562,119.7573,609.67407,171.78,71.95787,590.99377
19,0.15,84.25089,228.12547,619.65363,75.85568,178.05009,648.41351,88.34891,127.23215,663.32507,125.6755,89.23783,661.71387,172.50131,186.24191,627.43494,187.22562,119.7573,609.67407,171.87515,71.94268,590.88623
20,0.158,84.25089,228.12547,619.65363,78.00875,177.5249,646.32544,88.34891,127.23215,663.32507,125.1292,89.42374,661.79431,172.77026,186.71992,627.30035,187.09984,119.49991,609.84485,171.85059,72.03485,590.58014
21,0.167,84.04338,227.89508,619.76642,78.00875,177.5249,646.32544,88.34891,127.23215,663.32507,125.78795,89.56168,661.86719,172.29282,186.71416,627.46948,186.91293,119.65388,609.95807,171.7177,72.26901,590.80762
22,0.175,83.91581,227.67673,619.90686,76.17237,178.06752,647.90015,88.40125,127.41512,663.22565,125.71283,89.53957,662.0434,172.34035,186.7975,627.36023,187.09984,119.49991,609.84485,171.7177,72.26901,590.80762
23,0.183,84.144,228.58896,619.78381,75.8622,177.47748,647.84808,88.34891,127.23215,663.32507,125.16646,89.72556,662.12384,172.80093,186.9668,627.28363,186.91293,119.65388,609.95807,171.38396,72.42252,590.82434
24,0.192,84.144,228.58896,619.78381,78.00875,177.5249,646.32544,88.40711,128.66737,663.21014,125.16646,89.72556,662.12384,173.01489,187.29723,627.45508,186.91293,119.65388,609.95807,172.66223,73.36659,590.48096
25,0.2,84.144,228.58896,619.78381,77.8298,177.4968,646.33051,88.40711,128.66737,663.21014,125.12646,90.42003,662.32489,172.44633,187.94734,627.26257,186.5694,120.0002,609.85626,172.66223,73.36659,590.48096
26,0.208,84.35174,228.819,619.6712,76.17237,178.06752,647.90015,88.33753,128.77724,663.1463,125.228,90.25554,662.33368,172.54756,187.97568,627.2005,186.79832,120.52356,609.39368,171.78479,73.10754,590.55341
27,0.217,84.55235,228.99013,619.79315,76.49439,177.79337,646.82837,88.40711,128.66737,663.21014,125.51432,90.61427,662.30048,172.54756,187.97568,627.2005,186.85373,120.36027,609.9248,171.76312,73.51375,590.8316
28,0.225,84.55235,228.99013,619.79315,77.8298,177.4968,646.33051,88.40711,128.66737,663.21014,126.0459,91.33648,662.59229,172.68874,188.1774,627.2132,186.6057,120.74209,609.84906,171.91818,73.62582,591.11115
29,0.233,84.55235,228.99013,619.79315,77.56123,175.80934,645.42065,88.95012,128.66653,662.89636,124.98241,91.66018,663.24866,172.66457,188.35458,627.35626,186.6057,120.74209,609.84906,171.91818,73.62582,591.11115
30,0.242,84.53481,229.11897,619.67834,76.31551,177.76521,646.83337,88.33753,128.77724,663.1463,125.4492,91.48264,662.21643,172.52769,188.49649,627.27124,186.44313,120.59351,609.66583,172.33905,74.15184,591.22467
31,0.25,84.32708,228.88892,619.79095,76.31551,177.76521,646.83337,88.82553,130.45105,663.92285,125.44854,91.69678,662.40637,172.56024,188.68878,627.19775,187.7982,123.43913,609.12622,172.33905,74.15184,591.22467
32,0.258,84.53481,229.11897,619.67834,76.31551,177.76521,646.83337,88.82553,130.45105,663.92285,125.44854,91.69678,662.40637,172.56024,188.68878,627.19775,187.84895,124.41787,608.7807,172.38927,74.13177,591.47589
33,0.267,84.53481,229.11897,619.67834,76.32033,179.23813,646.13477,88.33753,128.77724,663.1463,125.39348,91.81236,662.33435,172.56024,188.68878,627.19775,188.34094,125.12282,608.69867,172.33905,74.15184,591.22467
34,0.275,84.33418,228.94785,619.5564,75.68709,179.23166,646.34509,88.33753,128.77724,663.1463,125.39208,91.86358,662.29041,172.56024,188.68878,627.19775,188.34094,125.12282,608.69867,172.33905,74.15184,591.22467
35,0.283,84.0312,229.27509,619.04358,76.32033,179.23813,646.13477,88.33753,128.77724,663.1463,125.33701,91.97915,662.21838,172.53346,188.81659,627.08752,188.07455,125.20959,608.79803,172.49852,74.25954,591.46576
36,0.292,84.0312,229.27509,619.04358,76.32033,179.23813,646.13477,88.2653,127.80225,662.42041,125.33701,91.97915,662.21838,172.53346,188.81659,627.08752,188.34094,125.12282,608.69867,173.03951,74.05341,591.66235
37,0.3,83.63404,229.1685,618.91858,75.85858,179.8513,646.39972,88.2653,127.80225,662.42041,125.22384,92.29955,662.27325,172.53346,188.81659,627.08752,188.07455,125.20959,608.79803,173.02669,73.64843,592.11737
38,0.308,82.99129,229.16083,619.09479,76.32033,179.23813,646.13477,88.33753,128.77724,663.1463,125.22384,92.29955,662.27325,172.53346,188.81659,627.08752,188.07455,125.20959,608.79803,172.49852,74.25954,591.46576
