Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,-1660.28809,305.78625,844.57916,-1637.90515,274.38495,858.4599,-1637.7583,237.32967,795.18494,-1661.54883,229.52385,741.41693,-1661.52917,305.93576,763.65686,-1681.98657,285.82776,711.17993,-1697.83801,246.6748,689.58575
2,0.008,-1658.19592,304.03558,842.39465,-1634.02808,272.3446,858.04999,-1639.56213,234.28697,793.70044,-1655.81519,224.25394,741.39508,-1658.91675,304.19568,762.15155,-1679.80273,283.02652,711.07422,-1695.95483,244.85674,690.1626
3,0.017,-1655.47498,302.47742,841.66284,-1630.23535,272.48334,857.51007,-1635.39587,233.72784,793.7652,-1653.06067,224.65384,741.28802,-1654.83301,300.71353,761.9657,-1675.71191,280.85126,710.40259,-1692.87427,241.92236,690.14935
4,0.025,-1651.40442,299.90714,841.17499,-1625.89185,272.58984,857.01819,-1634.48901,228.49417,794.03894,-1654.73889,222.85925,740.92029,-1651.67493,299.81583,761.65875,-1673.42773,279.72708,710.09302,-1688.97351,239.44182,688.94281
5,0.033,-1648.71716,299.18481,841.75922,-1620.75037,268.2775,856.67493,-1633.56604,228.39281,794.24792,-1642.63281,219.63878,739.91266,-1648.02722,298.81558,760.70422,-1669.69641,278.1535,708.90118,-1687.18616,239.25667,689.5108
6,0.042,-1646.04651,298.17786,841.57446,-1616.53381,267.41998,856.1925,-1618.74231,229.78685,790.63586,-1642.32471,219.18703,738.9259,-1644.3833,297.67166,760.41705,-1666.69739,276.41849,709.27002,-1684.51697,238.59053,689.0802
7,0.05,-1641.70654,297.82501,841.41962,-1612.89331,267.25797,856.05457,-1617.15149,228.46553,791.73578,-1638.02173,219.33986,738.80939,-1639.66931,295.38412,759.89697,-1662.40918,275.73782,708.44214,-1681.7041,238.52792,688.92944
8,0.058,-1632.90552,297.74722,840.26416,-1607.7616,266.5809,855.61786,-1615.11902,225.02217,791.76862,-1641.59314,217.37643,739.57941,-1635.16162,295.20236,759.10278,-1658.84265,274.43417,708.37097,-1676.03979,236.28561,689.30109
9,0.067,-1628.44482,296.59827,839.3385,-1603.80066,266.07248,853.46741,-1607.63318,225.38979,790.88245,-1631.66418,216.73535,738.38306,-1630.23511,294.70215,759.30548,-1654.41895,273.48056,707.1413,-1672.79358,235.0065,688.20972
10,0.075,-1625.45972,295.00235,839.35034,-1599.45093,264.38034,852.96063,-1607.97107,224.97595,790.85736,-1624.45715,214.69586,739.06989,-1624.92334,293.73615,758.33954,-1649.28662,272.93869,706.62286,-1668.8811,234.79012,687.99872
11,0.083,-1618.24988,295.20111,838.52606,-1592.06763,263.31042,854.46637,-1603.13708,224.03455,791.74158,-1624.34521,214.46094,738.85138,-1621.41431,293.76129,758.20392,-1645.93347,273.39816,706.97083,-1664.56116,235.49522,688.08472
12,0.092,-1612.43713,295.6691,837.95386,-1584.93555,263.95337,853.77417,-1602.21472,224.63881,791.51538,-1623.01929,214.31419,739.05011,-1615.43579,291.87488,757.49481,-1640.96045,273.9465,706.70123,-1660.35168,235.41666,688.08667
