Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,195.8644,263.02127,977.18866,168.63646,244.9666,1020.44812,176.43456,206.81763,1040.29846,171.85942,185.19223,1081.89075,215.64215,172.8891,989.57605,217.97603,117.42147,982.04333,219.40126,67.18024,968.66461
2,0.008,195.8644,263.02127,977.18866,168.63646,244.9666,1020.44812,176.43456,206.81763,1040.29846,171.68561,184.81161,1081.74756,215.44673,172.60545,989.48022,217.76831,116.62158,982.31006,219.40126,67.18024,968.66461
3,0.017,195.8644,263.02127,977.18866,168.63646,244.9666,1020.44812,176.43456,206.81763,1040.29846,171.68556,184.8983,1081.64819,215.55962,173.08894,989.24951,217.97603,117.42147,982.04333,219.40126,67.18024,968.66461
4,0.025,196.07477,263.43704,977.16956,168.63646,244.9666,1020.44812,176.54898,206.87579,1040.17505,171.68561,184.81161,1081.74756,215.89932,173.11763,989.23395,217.97603,117.42147,982.04333,215.69792,68.26989,968.27948
5,0.033,196.32108,262.86792,977.14105,168.63646,244.9666,1020.44812,176.72905,207.3455,1040.10718,171.97583,185.04222,1081.94629,215.64215,172.8891,989.57605,217.97603,117.42147,982.04333,215.69792,68.26989,968.27948
6,0.042,196.4207,263.22342,977.20197,168.63646,244.9666,1020.44812,177.35533,207.06851,1039.93396,172.14964,185.50952,1081.99011,215.89932,173.11763,989.23395,217.97603,117.42147,982.04333,215.69792,68.26989,968.27948
7,0.05,196.07477,263.43704,977.16956,168.64595,244.76762,1020.09991,177.35533,207.06851,1039.93396,172.27167,185.6935,1081.85327,215.89932,173.11763,989.23395,217.97603,117.42147,982.04333,215.69792,68.26989,968.27948
8,0.058,196.4207,263.22342,977.20197,168.64595,244.76762,1020.09991,177.59096,207.34515,1039.83752,172.27167,185.6935,1081.85327,215.89932,173.11763,989.23395,217.97603,117.42147,982.04333,219.66331,67.08488,968.8772
9,0.067,196.4207,263.22342,977.20197,168.64595,244.76762,1020.09991,177.21948,207.90929,1039.99353,172.40308,185.71198,1081.95557,216.16277,173.26045,989.33105,217.97603,117.42147,982.04333,216.29643,68.08707,968.61853
10,0.075,196.4207,263.22342,977.20197,168.63646,244.9666,1020.44812,177.052,208.40985,1040.03845,172.40308,185.71198,1081.95557,216.16277,173.26045,989.33105,217.97603,117.42147,982.04333,216.29643,68.08707,968.61853
11,0.083,196.4207,263.22342,977.20197,169.16866,245.32198,1020.58014,177.18764,207.56921,1039.979,172.28105,185.528,1082.09241,216.29466,173.57275,989.18567,217.81281,117.49964,982.29199,216.62134,68.18659,968.34979
12,0.092,196.4207,263.22342,977.20197,168.63646,244.9666,1020.44812,177.59096,207.34515,1039.83752,172.28854,185.48859,1081.93787,216.16277,173.26045,989.33105,217.94514,117.50351,982.21942,216.62134,68.18659,968.34979
13,0.1,196.59679,263.46582,977.35461,168.63646,244.9666,1020.44812,177.59096,207.34515,1039.83752,172.28105,185.528,1082.09241,216.29466,173.57275,989.18567,217.97603,117.42147,982.04333,216.62134,68.18659,968.34979
14,0.108,196.59679,263.46582,977.35461,168.63646,244.9666,1020.44812,177.35533,207.06851,1039.93396,172.27167,185.6935,1081.85327,216.16277,173.26045,989.33105,218.40384,117.20278,982.14014,216.62134,68.18659,968.34979
15,0.117,196.59679,263.46582,977.35461,168.63646,244.9666,1020.44812,177.59096,207.34515,1039.83752,172.41057,185.67255,1081.80103,216.29466,173.57275,989.18567,218.40384,117.20278,982.14014,216.62134,68.18659,968.34979
16,0.125,196.59679,263.46582,977.35461,168.63646,244.9666,1020.44812,177.35533,207.06851,1039.93396,172.40308,185.71198,1081.95557,216.29466,173.57275,989.18567,218.40384,117.20278,982.14014,216.62134,68.18659,968.34979
17,0.133,196.59679,263.46582,977.35461,168.1501,245.60254,1021.08887,177.35533,207.06851,1039.93396,172.14964,185.50952,1081.99011,216.29466,173.57275,989.18567,218.40384,117.20278,982.14014,216.62134,68.18659,968.34979
18,0.142,196.59679,263.46582,977.35461,168.63646,244.9666,1020.44812,177.59096,207.34515,1039.83752,172.28105,185.528,1082.09241,216.29466,173.57275,989.18567,218.40384,117.20278,982.14014,216.62134,68.18659,968.34979
19,0.15,196.59679,263.46582,977.35461,168.63646,244.9666,1020.44812,177.59096,207.34515,1039.83752,172.28105,185.528,1082.09241,216.24667,173.6225,989.37598,218.20288,117.30084,982.33954,216.62134,68.18659,968.34979
20,0.158,196.53766,262.89249,976.98425,168.63646,244.9666,1020.44812,177.57474,207.45522,1040.10559,172.28105,185.528,1082.09241,216.29466,173.57275,989.18567,218.20288,117.30084,982.33954,216.62134,68.18659,968.34979
21,0.167,196.45816,262.9642,977.10919,168.63646,244.9666,1020.44812,177.57474,207.45522,1040.10559,172.40308,185.71198,1081.95557,216.24667,173.6225,989.37598,218.20288,117.30084,982.33954,219.23758,67.41402,968.60516
22,0.175,196.4207,263.22342,977.20197,168.63646,244.9666,1020.44812,177.23601,207.6604,1040.26819,172.40308,185.71198,1081.95557,216.16277,173.26045,989.33105,218.17198,117.38285,982.51556,219.159,67.25819,969.02222
23,0.183,196.4207,263.22342,977.20197,168.63646,244.9666,1020.44812,177.00032,207.38376,1040.36475,172.28105,185.528,1082.09241,216.16277,173.26045,989.33105,217.81281,117.49964,982.29199,216.29643,68.08707,968.61853
24,0.192,196.53766,262.89249,976.98425,168.63646,244.9666,1020.44812,177.00032,207.38376,1040.36475,172.28105,185.528,1082.09241,216.16277,173.26045,989.33105,217.78191,117.58164,982.46808,216.29643,68.08707,968.61853
