Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,553.62659,243.02504,1451.53784,571.43567,173.1785,1422.60803,610.71576,143.64732,1418.03467,641.88965,120.30262,1421.16797,655.99237,202.56006,1438.88867,704.66095,191.38289,1427.85779,746.20349,178.4209,1397.85315
2,0.008,553.62659,243.02504,1451.53784,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,642.60156,120.17365,1421.25208,655.99237,202.56006,1438.88867,705.01794,191.17221,1427.14624,746.21136,178.2332,1397.5675
3,0.017,553.62659,243.02504,1451.53784,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,642.60156,120.17365,1421.25208,655.59839,202.42337,1438.62183,705.37231,191.16318,1427.06946,746.05109,178.11504,1397.06909
4,0.025,553.62659,243.02504,1451.53784,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,643.16248,118.85671,1421.45752,655.87012,202.42387,1438.63586,705.01794,191.17221,1427.14624,746.07391,178.30766,1396.80176
5,0.033,553.62659,243.02504,1451.53784,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,643.16248,118.85671,1421.45752,656.08081,202.485,1438.55481,705.37231,191.16318,1427.06946,746.07391,178.30766,1396.80176
6,0.042,553.62659,243.02504,1451.53784,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,643.16248,118.85671,1421.45752,656.33063,202.64536,1438.82751,705.37231,191.16318,1427.06946,746.07391,178.30766,1396.80176
7,0.05,553.62659,243.02504,1451.53784,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,643.16248,118.85671,1421.45752,656.33063,202.64536,1438.82751,705.37231,191.16318,1427.06946,746.31384,178.51622,1396.62866
8,0.058,553.87677,242.34174,1451.57019,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,642.48865,119.71748,1420.93762,656.08081,202.485,1438.55481,705.37231,191.16318,1427.06946,746.31384,178.51622,1396.62866
9,0.067,553.87677,242.34174,1451.57019,571.43567,173.1785,1422.60803,611.03131,148.09381,1415.73145,643.16248,118.85671,1421.45752,656.33063,202.64536,1438.82751,705.37231,191.16318,1427.06946,746.45221,178.7171,1396.60901
10,0.075,554.04529,242.57545,1451.98901,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,643.16248,118.85671,1421.45752,656.33063,202.64536,1438.82751,705.37231,191.16318,1427.06946,746.35059,178.70955,1396.76233
11,0.083,554.15411,242.24425,1451.15466,571.43567,173.1785,1422.60803,611.03131,148.09381,1415.73145,643.16248,118.85671,1421.45752,656.08081,202.485,1438.55481,705.89557,191.04617,1427.16992,746.513,178.57195,1397.35559
12,0.092,554.15607,242.49814,1451.54651,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,643.16248,118.85671,1421.45752,656.38867,202.6133,1438.93005,705.89557,191.04617,1427.16992,746.56213,178.52753,1397.42639
13,0.1,554.04327,242.32155,1451.59729,571.43567,173.1785,1422.60803,611.00208,144.6889,1416.75513,642.00146,119.48178,1420.27063,656.38867,202.6133,1438.93005,705.89557,191.04617,1427.16992,746.57312,178.64758,1397.52722
14,0.108,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,613.10156,144.53319,1416.94177,640.67499,119.57096,1419.71765,656.65417,202.56998,1439.46558,705.89557,191.04617,1427.16992,746.57312,178.64758,1397.52722
15,0.117,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,613.10156,144.53319,1416.94177,642.60156,120.17365,1421.25208,657.37689,202.60014,1438.90161,705.54553,191.34564,1427.69678,746.91339,178.84561,1397.70715
16,0.125,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,612.81421,143.4917,1418.22095,642.60156,120.17365,1421.25208,656.38867,202.6133,1438.93005,705.54553,191.34564,1427.69678,746.83411,178.97914,1397.83496
17,0.133,554.15411,242.24425,1451.15466,571.43567,173.1785,1422.60803,613.10156,144.53319,1416.94177,642.60156,120.17365,1421.25208,656.51642,202.45786,1439.30164,705.54553,191.34564,1427.69678,747.00073,178.71422,1397.95813
18,0.142,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,613.10156,144.53319,1416.94177,642.60156,120.17365,1421.25208,657.91174,201.69003,1439.31104,705.54553,191.34564,1427.69678,746.87939,178.76181,1397.9425
19,0.15,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,612.81421,143.4917,1418.22095,642.60156,120.17365,1421.25208,657.91174,201.69003,1439.31104,705.54553,191.34564,1427.69678,747.53156,177.96455,1397.6936
20,0.158,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,612.81421,143.4917,1418.22095,642.60156,120.17365,1421.25208,657.47699,202.03709,1439.14661,705.54553,191.34564,1427.69678,747.66992,178.16537,1397.67383
21,0.167,554.47937,242.72586,1451.19275,571.43567,173.1785,1422.60803,613.10156,144.53319,1416.94177,643.16248,118.85671,1421.45752,657.47699,202.03709,1439.14661,706.75787,191.37616,1427.92554,747.7663,177.73666,1397.62793
22,0.175,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,613.10156,144.53319,1416.94177,643.16248,118.85671,1421.45752,657.73645,201.82048,1438.89172,705.89557,191.04617,1427.16992,747.86603,177.6002,1397.58789
23,0.183,554.47937,242.72586,1451.19275,572.10504,172.75984,1423.38428,613.10156,144.53319,1416.94177,643.4375,119.20614,1421.03992,657.73645,201.82048,1438.89172,707.10297,190.95705,1427.85217,747.95831,177.63184,1397.4519
24,0.192,554.47937,242.72586,1451.19275,572.10504,172.75984,1423.38428,613.10156,144.53319,1416.94177,643.4375,119.20614,1421.03992,657.49713,201.91666,1438.67798,706.48096,190.51137,1427.02356,747.92865,178.16747,1397.07935
25,0.2,554.15411,242.24425,1451.15466,572.10504,172.75984,1423.38428,613.10156,144.53319,1416.94177,643.4375,119.20614,1421.03992,657.90161,200.8161,1438.30518,706.48096,190.51137,1427.02356,747.92865,178.16747,1397.07935
